news_date,news_title,news_text_sm,url_in,news_writer,tags_string,news_thumbnail
2023.06.19 13:30,"커넥트웨이브, 네이버 출신 이건수 신임 대표로",커넥트웨이브가 새로운 리더십을 통해 플랫폼 고도화 및 시너지 창출에 박차를 가한다.19일 커넥트웨이브는 이건수 신임 대표(CEO) 겸 대표집행임원을 선임했다고 공시했다. 회사의 대표집행임원인 김상혁 플레이오토 대표와 정재웅 다나와 전무는 대표집행임원을 유지한다.김기록 대표는 이사회 의장직을 유지하면서 경영 일선에서는 한발 물러난다. 이건수 신임 대표 및 커넥트웨이브 각 부문 대표들에 대한 자문과 멘토링에 집중한다는 방침이다.이건수 신임 대표는 2008년 네이버 광고상품기획 리더로서 역량을 발휘해 2014년 임원으로 승진했다. 그는,https://www.bloter.net/news/articleView.html?idxno=602782,유다정 기자,"#커넥트웨이브,#다나와,#플레이오토",https://cdn.bloter.net/news/thumbnail/202306/602782_204900_40_v150.jpg
2023.06.18 07:00,"네이버의 세번째 블로그 챌린지, 왜 '체크인'일까?",네이버는 블로그 이용자들로 하여금 자신이 기록한 다양한 정보를 좀 더 체계적으로 관리하고 활용할 수 있게 하는 방법을 고민 중이다. 이를 위한 첫 번째 작업은 정보의 데이터베이스(DB)화다. 네이버가 올해 3회째 진행하는 블로그 챌린지를 '체크인 챌린지'로 기획한 이유도 같은 맥락에 있다. 체크인 챌린지는 이용자가 방문한 국내·외 장소를 블로그에 기록하면 여러 혜택을 주는 이벤트다. 글을 쓸 때 장소 태그 기능을 이용해 지도를 첨부해야 한다는 점에서 '체크인'이라는 이름이 나왔다.네이버가 앞서 진행한 두 번의 챌린지는 일기를 콘셉트,https://www.bloter.net/news/articleView.html?idxno=602742,정병연 기자,"#네이버,#블로그,#체크인챌린지",https://cdn.bloter.net/news/thumbnail/202306/602742_204807_204_v150.jpg
2023.06.16 14:37,"'순손실 276억원' 타다, 결국 '구조조정'…수익성 개선안은?","택시 호출 앱 '타다'의 운영사 브이씨엔씨(VCNC)가 경영안정화를 위한 구조조정에 나섰다. 회사는 비용 효율화를 통해 향후 수익성을 개선해 나갈 방침이다.16일 VCNC에 따르면 회사는 전체 인원의 50% 감축을 목표로 구조조정을 진행 중이다. VCNC 관계자는 ""(구조조정은) 구성원 의사를 존중하는 희망퇴직 방식이며 감축 목표를 달성해야만 끝나는 형태가 아니다""라고 말했다. 또 ""합병과도 별개인 사안으로 경영안정화를 위해 필요하다고 판단해 진행하는 것""이라며 ""이로 인해 서비스 운영에 차질이 생기진 않을 것""이라고 말했다. 최근",https://www.bloter.net/news/articleView.html?idxno=602714,정병연 기자,"#타다,#VCNC,#타다금지법",https://cdn.bloter.net/news/thumbnail/202306/602714_204777_020_v150.jpg
2023.06.15 18:05,국내 메타버스 이용자 10명 중 4명 네이버 '제페토' 쓴다,국내 메타버스 이용자 10명 중 4명은 네이버의 메타버스 계열사네이버제트가 운영하는 메타버스 플랫폼 '제페토'를 이용한다는 조사결과가 나왔다. 15일 방송통신위원회(이하 방통위)가 공개한 '2022년 지능정보사회 이용자 패널조사' 결과에 따르면 응답자 중 메타버스를 써본 사람은 10명 중 1명이며 그 중 39.4%가 제페토 이용자다.메타버스 플랫폼 이용 현황을 물은 결과 응답자 5378명 중 12.7%만이 이용 경험이 있다고 답했으며 이들의 하루 평균 이용 시간은 1시간 4분이었다. 제페토를 쓴다고 답한 사람이 39.4%로 가장 많,https://www.bloter.net/news/articleView.html?idxno=602692,정병연 기자,"#메타버스,#네이버제트,#제페토,#마인크래프트,#로블록스,#SKT,#이프랜드",https://cdn.bloter.net/news/thumbnail/202306/602692_204744_3845_v150.jpg
2023.06.15 09:44,"에이피알, CJ온스타일로부터 프리IPO 유치…""기업가치 1조 인정받아""",뷰티테크 기업 에이피알이 CJ온스타일로부터 프리IPO(상장 전 지분투자)를 유치했다. 에이피알은 하반기 예비심사 청구를 준비 중에 있는 만큼 이번 투자를 통해 상장 일정 청신호가 켜졌다고 전망하고 있다. 에이피알은 CJ온스타일로부터 기업가치 1조원으로 산정된 투자를 유치했다고 15일 밝혔다. 지난 14일 금융감독원 전자공시시스템에 따르면 에이피알은 운영 자금 조달을 위해 제3자 배정 유상증자를 결정했다고 공시했다. 제3자배정 대상자는 씨제이이엔엠(CJENM)으로 배정 주식 수는 7268주다. 비상장회사인 에이피알은 증권의 발행 및,https://www.bloter.net/news/articleView.html?idxno=602648,안신혜 기자,"#에이피알,#CJ온스타일,#CJENM,#프리IPO",https://cdn.bloter.net/news/thumbnail/202306/602648_204684_3912_v150.jpg
2023.06.14 18:35,"에이블리, 3개월 연속 흑자…""고객-셀러 연결고리 강화""",스타일 커머스 플랫폼 에이블리의 실적 고공행진이 이어지고 있다. 지난 3월 이후 3개월 연속 흑자를 기록한 데다 지난 5월에는 최대 매출 및 거래액을 경신했다.에이블리를 운영하는 에이블리코퍼레이션은 자체 개발 기술인 'AI(인공지능) 취향 추천'이 회원과 입점 셀러를 연결시킨 것이 연속 흑자의 근간이 됐다고 분석했다. 에이블리는 하반기부터는 국내 소상공인의 해외 진출을 돕는 새로운 비즈니스 모델을 선보일 계획이다. 매출·거래액·영업이익구멍없는 삼박자에이블리는 지난달 사상 최대 매출과 거래액을 경신했다고 14일 밝혔다. 또 영업이익,https://www.bloter.net/news/articleView.html?idxno=602639,안신혜 기자,"#에이블리,#에이블리코퍼레이션,#패션플랫폼,#AI",https://cdn.bloter.net/news/thumbnail/202306/602639_204673_179_v150.jpg
2023.06.09 11:19,"요기요 '요마트 라이브', 3분 영상 보고 1시간 내 상품 받는다",배달 앱 요기요의 ‘요마트 라이브’는 2~3분 분량의 실시간 방송을 본 이용자가 상품을 주문하면 1시간 내에 받을 수 있도록 하는 ‘주말 장보기’ 서비스다.요기요를 운영하는 위대한상상은 9일 자사 퀵커머스 서비스인 ‘요마트’ 상품을 판매하는 라이브 커머스 ‘요마트 라이브’를 본격적으로 시작한다고 밝혔다. 요마트 라이브는 지난해 9월부터 베타서비스로 운영됐으며 회사는 그동안 쌓아온 주문 데이터와 고객별 쇼핑 성향을 분석해 더욱 세분화된 맞춤형 서비스를 선보일 예정이다.이용자는 요기요 앱에서 진행되는 실시간 방송을 통해 주문하면 전국,https://www.bloter.net/news/articleView.html?idxno=602477,정병연 기자,"#요기요,#요마트,#요마트라이브,#라이브커머스",https://cdn.bloter.net/news/thumbnail/202306/602477_204423_5721_v150.jpg
2023.06.09 10:15,다음메일·카카오메일 한 곳에서 관리한다,다음메일과 카카오메일을 한 곳에서 관리할 수 있게 됐다.카카오는 9일 다음메일과 카카오메일 서비스를 개편했다고 밝혔다. 다양한 편의 기능을 추가하는 한편 메일 사용성을 높이는 데 초점을 맞춘 디자인도 적용했다.먼저 다음메일과 카카오메일 간 메일주소 전환이 가능해졌다. 기존에는 두 메일이 분리돼 있었지만 이제 하나의 계정으로 로그인해도 두 메일을 모두 관리할 수 있다. PC에서는 화면 좌측 상단 모바일에서는 화면 하단에서 버튼을 클릭하면 메일주소를 전환할 수 있다.카카오메일의 경우 기존에는 PC나 카카오톡 앱의 더보기 탭을 통해서만,https://www.bloter.net/news/articleView.html?idxno=602475,정병연 기자,"#카카오,#다음,#카카오메일,#다음메일",https://cdn.bloter.net/news/thumbnail/202306/602475_204422_66_v150.jpg
2023.06.08 10:22,"카카오, 다음 뉴스 댓글 '실시간 채팅'으로…24시간 지나면 사라진다",카카오가 다음(Daum) 뉴스 댓글창을 '실시간 채팅'으로 변경했다. 카카오는 8일 다음 뉴스의 새로운 댓글 서비스 '타임톡' 베타 버전을 오픈했다. 타임톡은 이용자들이 실시간으로 소통할 수 있는 채팅형 댓글 서비스다. 현재 다음 뉴스 개별 기사 하단의 타임톡 참여하기 버튼을 누르면 생성되는 별도의 채팅창을 통해 이용할 수 있다.기존 추천순∙찬반순 정렬과 같이 일부 댓글을 상위에 보여주는 형태에서 벗어나 이용자들이 실시간으로 다양한 의견을 나눌 수 있도록 변화시켰다는 게 회사의 설명이다.타임톡은 기사가 입력된 시간을 기준으로 24시,https://www.bloter.net/news/articleView.html?idxno=602423,정병연 기자,"#카카오,#다음,#뉴스,#댓글,#타임톡",https://cdn.bloter.net/news/thumbnail/202306/602423_204360_851_v150.jpg
2023.06.07 10:33,라이더에 '배달용품' 지급하는 배민...고용부 지원사업 선정,배달 앱 배달의민족(이하 배민)을 운영하는 우아한형제들의 물류서비스 담당 자회사 우아한청년들이 고용노동부 지원을 받아 라이더에게 혹서기 및 혹한기 배달용품을 지급한다.우아한청년들은 7일 자사가 3년째 진행 중인 라이더 대상 배달용품 지급 활동이 고용노동부가 주관하는 '2023년 플랫폼종사자 일터개선 지원사업' 추가 공모에 선정됐다고 밝혔다. 해당 사업은 별도 휴게공간이나 안전보호 조치 등 플랫폼종사자에게 필요한 노무 제공 환경을 조성하려는 목적으로 지난해부터 운영됐다. 선정된 단체·기업은 한도 3억원 내에서 사업 비용의 50%까지,https://www.bloter.net/news/articleView.html?idxno=602381,정병연 기자,"#배달의민족,#우아한형제들,#우아한청년들,#고용노동부,#플랫폼",https://cdn.bloter.net/news/thumbnail/202306/602381_204307_1537_v150.jpg
2023.06.05 17:43,서울서 월 520건 배달시 지원금 21.5만원…배민 라이더 '수입' 확보될까,배달 앱 배달의민족(이하 배민)을 운영하는 우아한형제들의 물류서비스 담당 자회사 우아한청년들이 민주노총 서비스연맹 배달플랫폼노동조합(이하 노조)과 '플랫폼 라이더 상생 지원제도(이하 지원제도)' 도입을 골자로 하는 합의안을 마련했다. 해당 제도는 전업으로 일하는 배민 라이더의 일정한 수입을 보장하는 데 초점을 맞췄다.우아한청년들은 지난 2일 노조와의 협상을 통해 단체교섭 안건에 대한 잠정 합의에 도달했다. 양측은 전업으로 일하는 배민 라이더가 지속적으로 배달 서비스를 수행할 수 있도록 맞춤형 환경을 조성하는 것이 필요하다는 데 공감,https://www.bloter.net/news/articleView.html?idxno=602342,정병연 기자,"#배달의민족,#우아한형제들,#우아한청년들,#배달플랫폼노조,#배민라이더,#배달료",https://cdn.bloter.net/news/thumbnail/202306/602342_204246_5241_v150.jpg
2023.06.03 07:00,카카오 '투데이 버블'이 '실시간 검색'과 다른 점,카카오의 '투데이 버블'은 정보의 출처가 방대하고 분석 대상 기간이 더 길며 순위 없이 무작위로 여러 키워드가 노출된다. 누군가 결과값에 임의로 개입할 수 없다는 점에서 '실시간 검색어(이하 실검)'와 다르다.지난달 10일 베타 버전을 시작한 투데이 버블은 오늘 여러 사람들이 관심을 갖고 많이 이야기하는 주제가 무엇인지 키워드로 보여주는 서비스다. 다음(Daum) 검색을 이용할 때 PC에서는 검색 결과 페이지 오른쪽 모바일에서는 아래쪽에서 확인할 수 있다.카카오에 따르면 투데이 버블은 실검과는 작동방식부터 다르다. 실검은 다음검색,https://www.bloter.net/news/articleView.html?idxno=602291,정병연 기자,"#카카오,#투데이버블,#실시간검색",https://cdn.bloter.net/news/thumbnail/202306/602291_204141_580_v150.jpg
2023.06.01 17:54,"W컨셉, BTS 10주년 티셔츠 판매…""국내·글로벌 사이트 가자""",패션 플랫폼 W컨셉과 방탄소년단(BTS)이 만났다. 올해 W컨셉의 마케팅 콘셉트인 '문화예술(ART)' 활동의 일환으로서 협업한다. 방탄소년단은 오는 9일 신곡 '테이크 투(Take Two)' 발표하며 데뷔 10주년을 기념하고 있는 가운데 W컨셉과 손잡고 10주년 기념 티셔츠를 선보인다. 방탄소년단 데뷔 10주년 티셔츠가 W컨셉을 통해 판매되는 데에는 W컨셉이 국내와 글로벌 플랫폼을 모두 활발하게 운영 중이기 때문인 것으로 풀이된다. BTS 10주년 협업 글로벌 사이트 효과 '톡톡'W컨셉은 오는 12일부터 25일까지 '2023,https://www.bloter.net/news/articleView.html?idxno=602256,안신혜 기자,"#W컨셉,#방탄소년단,#BTS,#플랫폼,#패션플랫폼",https://cdn.bloter.net/news/thumbnail/202306/602256_204077_4829_v150.jpg
2023.05.31 17:48,"커넥티드카, KBS·MBC·SBS 라디오의 돌파구될까?",미디어 시장 환경이 급속하게 변화하면서 라디오 사업자의 경쟁력이 약화되고 있다. 라디오는 특히 자동차 내에서 공공 콘텐츠 제공 사업자의 역할을 톡톡히 해왔는데 최근 커넥티드카의 등장으로 그 자리마저 위협받고 있다. 이에 정부와 협회는 방송사를 중심으로 통합 라디오 플랫폼을 구축해 커넥티드카 시대에 대응하려는 움직임을 보이고 있다.31일 업계에 따르면 방송통신위원회(방통위)와 한국방송협회(협회)는 KBS·MBC·SBS 등 주요 방송사와 함께 통합 라디오 플랫폼을 구축할 계획을 수립하고 지난 2021년부터 기획재정부에 재정 지원 허가를,https://www.bloter.net/news/articleView.html?idxno=602202,김수민 기자,"#방송통신위원회,#한국방송협회,#라디오,#지상파",https://cdn.bloter.net/news/thumbnail/202305/602202_203980_199_v150.jpg
2023.05.25 19:02,"지그재그 팝업 스토어, '백문이 불여일견' [현장+]",기자는 끊을 수 없을 만큼 인터넷 쇼핑에 길들여졌다. 하지만 취재나 여가를 즐기며 온라인 플랫폼의 팝업 스토어 및 매장을 들를 때마다 '백문이 불여일견'이란 말을 떠올리곤 한다. 엄청난 수량의 상품을 편리하게 구매할 수 있는 것은 자타공인 플랫폼이 가진 장점이지만 상품을 직접 만져보고 몸에 대보는 쇼핑 과정은 구매 행위 자체의 즐거움을 높인다.기자는 지난 며칠 간 여름 시즌 아이템들을 대거 구매한 탓에 몇 번이나 마음을 다잡았지만 손가락은 야속하게도 어느새 지갑 아니 페이를 켜고 있었다. 메탈 실버와 핫핑크…섬세함 깃든 지그재그,https://www.bloter.net/news/articleView.html?idxno=602045,안신혜 기자,"#카카오스타일,#지그재그,#온라인플랫폼,#패션플랫폼,#더현대서울,#팝업스토어",https://cdn.bloter.net/news/thumbnail/202305/602045_203723_2823_v150.jpg
2023.05.24 18:27,지그재그도 앱 밖으로 나왔다…팝업 스토어 운영 차별점은?,카카오스타일의 스타일 커머스 플랫폼 지그재그가 애플리케이션에서 나와 더현대 서울에 둥지를 마련한다. 지그재그는 오는 25일부터 2주 간 팝업스토어를 운영하며 온라인 플랫폼이 오프라인 스토어를 통해 선보일 수 있는 것들을 찾아나선다는 계획이다. 지그재그 첫 스토어…브랜드 캠페인과 시너지 기대지그재그는 오는 25일 서울 여의도 소재 '더현대 서울'에 팝업 스토어를 오픈한다. 스토어는 25일부터 다음달 7일까지 2주간 운영된다. 지그재그가 오프라인 스토어를 운영하는 것은 이번이 처음이다. 지그재그는 고객과의 접점을 확대하고 고객에게,https://www.bloter.net/news/articleView.html?idxno=602002,안신혜 기자,"#패션플랫폼,#커머스,#지그재그,#카카오스타일,#더현대서울,#팝업스토어",https://cdn.bloter.net/news/thumbnail/202305/602002_203663_1345_v150.jpg
2023.05.23 18:25,"네이버·카카오 '뉴스제평위 중단'에 뿔난 인터넷신문…""심사 재개 일정 공개하라""",네이버와 카카오가 최근 뉴스제휴 심사를 무기한 중단한 가운데 인터넷신문들이 뉴스제휴평가위원회(이하 제평위)의 조속한 재가동을 촉구했다. 인터넷 신문들이 회원사로 있는 한국인터넷신문협회(이하 인신협)는 23일 성명서를 내고 네이버와 카카오를 향해 제평위 심사 재개 일정을 공개하고 심사를 준비한 매체들에게 합리적인 대안을 제시하라고 요구했다. 제평위는 이달 22일 서울시 중구에 위치한 한국프레스센터에서 열린 '운영위원 전원회의'에서 활동을 잠정 중단하기로 결정했다. 제평위의 잠정 활동 중단에 따라 신규 매체의 네이버·카카오 검색 및 콘,https://www.bloter.net/news/articleView.html?idxno=601950,박현준 기자,"#네이버,#카카오,#뉴스제휴평가위원회",https://cdn.bloter.net/news/thumbnail/202305/601950_203600_2146_v150.jpg
2023.05.22 16:18,"네이버·카카오, '뉴스제평위' 잠정 중단…새 제휴 모델 찾는다",네이버·카카오가 언론사의 뉴스 제휴 평가 시스템 개선 방안을 모색하기 위해 '뉴스제휴평가위원회(이하 제평위)' 활동을 잠정 중단한다. 제평위 사무국은 22일 한국프레스센터에서 열린 '뉴스제휴평가 위원회 운영위원 전원회의'에서 제평위 활동 중단을 결정했다고 밝혔다. 이에 따라 언론사의 네이버·카카오 뉴스 제휴를 위한 심사도 함께 중단된다.제평위는 뉴스 서비스를 운영하는 네이버·카카오와 뉴스를 공급하는 언론사 간 제휴를 위해 설립된 자율기구로 2015년 10월 출범했다. 양사와 새롭게 제휴하는 언론사를 심사해 제휴 여부를 결정하고 기존,https://www.bloter.net/news/articleView.html?idxno=601884,정병연 기자,"#네이버,#카카오,#뉴스,#뉴스제휴평가위원회",https://cdn.bloter.net/news/thumbnail/202305/601884_203503_339_v150.jpg
2023.05.17 11:34,카카오가 카톡 '오픈채팅'을 별도 탭으로 옮긴 이유는,"카카오가 메신저 서비스 카카오톡(이하 카톡)의 '오픈채팅'을 별도 탭으로 신설했다. 이는 오픈채팅의 가독성을 강화해 더 많은 이용자를 확보하기 위한 전략으로 보인다.카카오는 17일 ""카톡 화면 아래쪽에 배치된 탭 중 세 번째 탭에 오픈채팅을 배치하고 관심사 기반 커뮤니케이션 플랫폼의 역할을 강화해 나가겠다""고 밝혔다. 오픈채팅은 전화번호나 ID를 통해 친구로 등록하지 않은 사람과 함께 채팅방을 만들어 대화할 수 있는 익명채팅 기능이다.카카오는 기존에 세 번째 탭을 차지했던 '뷰탭'을 오픈채팅탭이 대체해 더 많은 이용자를 확보할 것으",https://www.bloter.net/news/articleView.html?idxno=601712,정병연 기자,"#카카오,#카카오톡,#오픈채팅",https://cdn.bloter.net/news/thumbnail/202305/601712_203215_1859_v150.jpg
2023.05.15 16:09,"화해, '이너뷰티' 기능성 따져본다…'정보탐색 서비스' 오픈","버드뷰의 뷰티 플랫폼 '화해'가 '이너뷰티(Inner-Beauty)'로 뷰티 카테고리 확장에 나섰다. 코로나19 팬데믹(대유행) 시기 IT 인재 영입과 연구개발(R&D) 투자를 확대했던 화해는 올해부터 메이크업 이너뷰티 등 카테고리 확장을 통해 '뷰티 슈퍼앱'으로 도약한다는 계획이다. 12개 카테고리 정보 제공 '기능성' 확인 가능화해는 '이너뷰티 정보탐색 서비스'를 오픈했다고 15일 밝혔다. 이너뷰티 정보탐색 서비스를 오픈한 화해는 ""국내 이너뷰터 시장이 급성장하고 있어 합리적인 구매를 위한 이너뷰티 제품 정보를 제공할 계획",https://www.bloter.net/news/articleView.html?idxno=601639,안신혜 기자,"#화해,#뷰티,#이너뷰티,#플랫폼",https://cdn.bloter.net/news/thumbnail/202305/601639_203120_244_v150.jpg
2023.05.14 08:00,"소상공인 성공 돕는 '프로젝트 꽃', 네이버는 무엇을 얻나",다양한 소상공인이 온라인 기반으로 성공한다면 더 많은 이용자가 더 많은 콘텐츠를 만나는 기반이 생긴다. 그것은 네이버에게 또 다른 비즈니스 기회다. 지금껏 네이버가 성장해온 방식도 많은 개인의 연결을 통해 형성된 생태계를 바탕으로 한 것이었다.네이버는 최근 '플랫폼 자율기구 자율규제 방안 발표회'에서 '오픈마켓 입점판매자와의 상생 도모 및 입점판매자의 부담 경감'을 위한 방안을 내놓았다. 소상공인 상생 전담 조직을 통해 지원 및 협력 방안을 상시로 발굴하고 운영하겠다는 내용을 골자로 한다.해당 방안에 포함된 '프로젝트 꽃'은 네이버,https://www.bloter.net/news/articleView.html?idxno=601561,정병연 기자,"#네이버,#프로젝트꽃,#스마트스토어",https://cdn.bloter.net/news/thumbnail/202305/601561_203010_2156_v150.jpg
2023.05.12 12:43,"네이버·카카오, 이미 검색 기준 공개했지만…""자율규제 방안 살필 것""","네이버·카카오는 '플랫폼 민간 자율기구'에서 발표한 '검색·추천 서비스의 투명성 제고를 위한 자율규제 원칙'을 계기로 설명 방식 등 미비한 점을 면밀히 살피겠다는 반응이다.플랫폼 민간 자율기구가 11일 발표한 자율규제 원칙의 핵심은 ""검색노출순서 결정 및 추천 기준을 구성하는 주요 변수와 그에 관한 설명 등을 이용자가 쉽게 이해할 수 있도록 평이하고 알기 쉬운 용어를 사용하여 공개""하라는 것이다. 기업 입장에서는 관련 내용을 이미 충분히 설명하고 있더라도 이용자 입장을 좀 더 고려해야 한다는 말이다.실제로 네이버와 카카오는 지금도",https://www.bloter.net/news/articleView.html?idxno=601534,정병연 기자,"#네이버,#카카오,#검색,#플랫폼,#포털",https://cdn.bloter.net/news/thumbnail/202305/601534_202980_2931_v150.jpg
2023.05.11 15:35,"네이버·카카오, '검색 노출 순서 기준' 알기 쉽게 공개한다",정부가 네이버 카카오를 비롯한 플랫폼 기업들이 검색 노출 순서와 추천의 기준을 이용자가 알기 쉽게 공개해야 한다는 자율규제 방안을 내놨다. '플랫폼 민간 자율기구'는 11일 서울 중구 포스트타워에서 '플랫폼 자율기구 자율규제 방안 발표회'를 열었다. 이날 발표된 내용에는 '검색·추천 서비스의 투명성 제고를 위한 자율규제 원칙'이 포함됐다.해당 원칙에 따르면 검색·추천 서비스를 기반으로 하는 사업자는 포털·전자상거래·O2O(온라인과 오프라인의 결합) 등 업종별 특성을 고려해 검색 결과가 노출되는 순서를 결정하거나 특정 상품·서비스를,https://www.bloter.net/news/articleView.html?idxno=601498,정병연 기자,"#네이버,#카카오,#쿠팡,#지마켓,#11번가,#무신사,#우아한형제들,#야놀자,#구글,#메타,#당근마켓",https://cdn.bloter.net/news/thumbnail/202305/601498_202914_130_v150.jpg
2023.05.10 14:16,"네이버, PC 화면도 모바일 중심으로 개편하는 이유",네이버가 PC 화면을 모바일 중심으로 바꾸는 것은 모바일에 더 익숙해진 이용자들의 경험을 반영한 결과다.네이버는 10일 모바일에서 사람들이 자주 쓰는 기능을 추가하는 등 네이버 PC 화면 개편을 진행한다고 밝혔다. 새로운 PC 화면은 오는 17일부터 적용될 예정이다. 그전까지는 이용자가 기존 PC 화면에 노출되는 '체험하기' 버튼을 클릭할 경우 써볼 수 있다.이번 개편의 목적은 모바일과 PC 등 어떤 기기를 쓰든지 네이버를 이용하는 데 있어 단절되지 않는 경험을 제공하는 것이다. 특히 모바일에서 자주 쓰는 기능이나 개인별로 맞춰 놓,https://www.bloter.net/news/articleView.html?idxno=601437,정병연 기자,#네이버,https://cdn.bloter.net/news/thumbnail/202305/601437_202835_5426_v150.jpg
2023.05.09 16:10,"원티드랩, 매출 하락에도 여전히 '성장' 자신하는 이유",HR(인적자원) 테크기업 원티드랩이 4분기 연속 매출 하락에도 불구하고 앞으로의 성장성에 자신감을 나타냈다. 인공지능(AI) 기술을 적용한 여러 서비스를 바탕으로 향후 기업들의 채용 재개에 대비한 매출 성장 기반을 구축하고 있기 때문이다.원티드랩은 9일 올해 1분기 연결기준 매출 109억원 영업이익 5억원을 기록했다고 공시했다. 전년 동기 대비 각각 0.4% 56.8% 감소했다. 같은 기간 당기순이익은 7억원을 기록해 43.1% 감소했다.원티드랩의 분기별 연결기준 매출은 2022년 2분기 138억원을 기록한 후 3분기 134억원,https://www.bloter.net/news/articleView.html?idxno=601400,정병연 기자,"#원티드,#원티드랩,#긱스,#채용,#HR",https://cdn.bloter.net/news/thumbnail/202305/601400_202780_737_v150.jpg
2023.05.05 09:00,"카카오 '사내독립기업으로 분리' 다음, 매출 하락폭 가장 컸다",카카오가 사내독립기업(CIC)으로 분리하기로 한 다음(Daum)은 카카오의 주요 사업 중 매출 하락폭이 가장 컸다.다음의 PC와 모바일 관련 매출은 카카오 플랫폼 부문의 포털비즈에 포함된다. 포털비즈는 다음을 비롯해 카카오스토리·스타일·페이지와 기타 자회사 광고로 구성된다. 올해 1분기 포털비즈의 매출은 836억원으로 전년 동기 대비 27% 감소했다. 플랫폼 부문의 톡비즈와 플랫폼 기타 콘텐츠 부문의 게임·뮤직·스토리·미디어 등 주요 사업 중 가장 큰 매출 하락폭이다. 1분기는 전통적인 광고시장의 비수기이고 최근 경기침체로 기업들,https://www.bloter.net/news/articleView.html?idxno=601302,박현준 기자,"#다음,#카카오,#네이버",https://cdn.bloter.net/news/thumbnail/202305/601302_202662_3554_v150.jpg
2023.05.04 18:36,"'다음(Daum)', 카카오 사내독립기업으로…합병 9년만에 분리",카카오가 포털 서비스 '다음(Daum)'을 사내독립기업(CIC)으로 분리하는 것은 AI(인공지능) 검색 서비스가 주목받는 상황에서 회사가 신속하게 대응하기 위한 조치로 풀이된다.카카오는 4일 포털 다음 사업을 담당하는 '다음 CIC'를 이달 15일 설립한다고 밝혔다. 검색 및 콘텐츠 유통 플랫폼으로서 다음의 가치에 집중하고 서비스 경쟁력을 높이기 위해 신속하고 독자적인 의사결정이 가능한 조직체계를 세우려는 취지다.다음 CIC는 검색 미디어(뉴스) 커뮤니티(카페) 등 핵심 사업을 중심으로 도약의 발판을 마련할 계획이다. 특히 급변,https://www.bloter.net/news/articleView.html?idxno=601296,정병연 기자,"#카카오,#다음,#포털",https://cdn.bloter.net/news/thumbnail/202305/601296_202643_2714_v150.jpg
2023.05.03 17:06,'서치GPT' 출시 앞둔 네이버가 '검색 운영 비용' 낮추는 법[테크체인저],'서치GPT'는 생성형 AI(인공지능)를 기반으로 하는 네이버의 차세대 검색 프로젝트다. 단어가 아닌 문장으로 검색해도 적합한 정보를 찾아주는 기능이 핵심이다. 글로벌 AI 연구소 오픈AI가 개발한 대화형 챗봇 '챗GPT'가 전세계적인 관심을 끌고 있는 상황에서 올 상반기에는 한국어에 최적화된 AI 검색 서비스를 내놓겠다는 것이 네이버의 계획이다.문제는 AI 검색 서비스 운영 비용이 너무 크다는 데 있다. 샘 알트만 오픈AI 대표는 챗GPT가 답변 하나를 내놓는 데 '한 자릿수 센트(Single-digit cent)'의 운영 비용이,https://www.bloter.net/news/articleView.html?idxno=601253,정병연 기자,"#네이버,#네이버검색,#서치GPT,#챗GPT,#HTTP/3",https://cdn.bloter.net/news/thumbnail/202305/601253_202571_4142_v150.jpg
2023.05.02 13:42,"배민라이더 3000명 '어린이날 파업' 유력…배민, 당일 상황 예의주시",민주노총 서비스연맹 배달플랫폼노동조합(이하 노조)의 '어린이날 파업'이 유력한 가운데 배달의민족(이하 배민) 운영사 우아한형제들은 평소처럼 배달에 차질이 생기지 않도록 프로모션을 진행하며 대응할 예정이다.노조는 이달 1일 서울시 송파구 우아한형제들 본사 앞에서 '5·1 배민노동자대회'를 열고 사측에 항의하는 의미로 오토바이 행진을 진행했다. 9년째 동결된 기본배달료 3000원을 4000원으로 올려달라며 항의하기 위해서다.앞서 노조는 기본배달료 인상 건으로 배민과 여러 차례 단체교섭을 진행했으며 지난달 중앙노동위원회 주관으로 두 번의,https://www.bloter.net/news/articleView.html?idxno=601201,정병연 기자,"#배달의민족,#우아한형제들,#우아한청년들,#배민라이더,#배달플랫폼노동조합",https://cdn.bloter.net/news/thumbnail/202305/601201_202497_4445_v150.jpg
2023.04.24 13:34,네이버에서 동네 공원도 리뷰한다…왜?,네이버가 지도에서 동네 공원과 같이 결제 내역을 인증할 수 없는 장소에 대한 리뷰도 남길 수 있게 한다. 로컬 정보 플랫폼으로서 이용자들이 더 잘 연결될 수 있도록 하기 위해서다.네이버는 24일 'MY플레이스' 리뷰 작성 가능 장소를 확대한다고 밝혔다. MY플레이스는 '네이버 지도' 이용자들이 다양한 장소에 대해 남긴 리뷰를 SNS 피드 형식으로 제공하는 서비스다.기존에 MY플레이스 리뷰를 작성하려면 이용자가 해당 장소에 방문했다는 것을 증명하기 위해 영수증 등 결제내역을 인증해야 했다. 리뷰의 신뢰도를 높이기 위한 장치였지만 이로,https://www.bloter.net/news/articleView.html?idxno=600940,정병연 기자,"#네이버,#네이버지도,#리뷰",https://cdn.bloter.net/news/thumbnail/202304/600940_202132_1451_v150.jpg
