"idx","news_date","news_title","news_text_sm","url_in","news_writer","tags_string","thumb_addr"
205,"2023.03.28 15:35",해외 특허분쟁 위험성 확인 가능…‘특허분쟁 위험경보 시스템’ 개통,해외 특허분쟁 위험성을 기술분야별로 한눈에 파악하고 대비할 수 있는 ‘특허분쟁 위험경보 시스템’이 구축됐다.특허청은 28일 수출기업의 특허분쟁 예방을 위해 특허분쟁 위험경보 시스템을 개통한다고 전했다. 이 시스템은 전체 기술분야를 37개로 구분하고 각 기술분야별로 미국시장에서 특허분쟁 위험 수준을 4단계(매우높음/높음/보통/낮음)로 알려준다.특허청에 따르면 지난해 기준 미국에서 디지털 정보통신 유무선통신 컴퓨터 반도체 의약 생명공학·바이오 등 14개 기술분야가 특허분쟁 위험수준이 높은 것으로 나타났다.분쟁 위험이 ‘매우높음,https://www.itbiznews.com//news/articleView.html?idxno=94354&page=11&total=4758,최태우,"#특허분쟁,#위험특허,#지적재산,#IP,#특허분쟁 위험경보 시스템,#특허청",https://www.cwn.kr./thumbnail/202303/94354_90140_3921_v150.jpg
206,"2023.03.28 10:47",K-콘텐츠 연관산업 해외 판로개척 역할 ‘톡톡’,한국콘텐츠진흥원이 문화체육관광부와 함께 K-콘텐츠의 해외진출을 위한 다양한 사업을 통해 연관산업의 수출을 증대시키고 있다고 전했다. 지난해 콘텐츠 기업의 해외 박람회 참여 지원과 홍보관 운영 마케팅 지원 등을 통해 다수의 수출계약을 이뤄내는 성과를 이뤄냈다는 설명이다.콘진원은 지난해 K-콘텐츠의 해외 진출 다변화를 위해 ▲관계부처 합동 한류 박람회 ‘2022 K-박람회 베트남’ 개최 ▲해외 상설홍보관 ‘코리아360’ 개관 ▲관계부처 합동 ‘K-브랜드 한류마케팅 지원’ 등의 사업을 추진했다.한류 지원을 총괄하는 문체부 한류의 경제,https://www.itbiznews.com//news/articleView.html?idxno=94271&page=11&total=4758,한지선,"#한국콘텐츠진흥원,#콘진원,#K-콘텐츠,#한류,#해외진출,#수출",https://www.cwn.kr./thumbnail/202303/94271_90138_5921_v150.jpg
207,"2023.03.27 10:10",윤경림 KT 대표이사 후보 전격 사퇴,지난주 사의를 표명한 윤경림 KT 대표이사 후보가 27일 후보 사퇴를 결정하고 이사회에 이같은 내용을 전달했다.윤 사장은 주요 이해관계자들의 기대 수준을 넘어서는 지배구조 개선을 통해 새로운 CEO가 선출되는 것이 가장 바람직하다고 판단했다고 밝혔다. KT는 조기 경영 안정화를 위해 최선을 다할 것이라고 강조했다.앞서 윤 후보는 지난 22일 이사진과 조찬 간담회에서 사의를 밝혔으나 이사들의 만류로 숙고를 거듭하다 이날 뜻을 굳힌 것으로 알려졌다.,https://www.itbiznews.com//news/articleView.html?idxno=94223&page=11&total=4758,박인환,"#정기주총,#윤경림,#KT",https://www.cwn.kr./thumbnail/202303/94223_90018_627_v150.jpg
208,"2023.03.27 10:00",NIA 120억 투입 ‘공공부문 SaaS 개발·검증’ 사업 본격화,한국지능정보사회진흥원(NIA)이 국내 공공부문의 민간 클라우드 이용 촉진과 디지털전환(DT) 지원을 위해 추진하는 ‘공공부문 이용 SaaS 개발·검증’ 사업의 참여기업을 모집한다.과학기술정보통신부와 NIA는 공공용 서비스형 소프트웨어(SaaS) 제공 및 민간 클라우드 우선 도입지원 정책을 추진하고 있다. SaaS는 별도 소프트웨어(SW) 설치 없이 웹 기반으로 사용량만큼 비용을 지불하고 SW를 사용하는 서비스다.NIA가 추진하는 이 사업은 공공부문에서 이용가능한 SaaS를 확충하기 위해 마련됐다. 과기정통부와 NIA는 지난해 80억,https://www.itbiznews.com//news/articleView.html?idxno=94199&page=11&total=4758,김소현,"#클라우드,#공공시장,#SaaS,#디지털전환,#DT,#지원사업,#NIA",https://www.cwn.kr./thumbnail/202303/94199_89984_558_v150.jpg
209,"2023.03.26 14:00",네이버제트 ‘GDC 2023’에서 제페토 성공 노하우 공개,네이버제트가 ‘GDC 2023’에서 안전한 메타버스 사용 환경을 구축한 노하우를 공개했다. GDC 202은 다양한 플랫폼의 서비스 경험과 인사이트를 공유하는 글로벌 컨퍼런스로 네이버제트는 국내 대표 플랫폼으로 참여해 구글 메타 로블록스 등과 함께 성공 노하우를 공유했다. 네이버제트 노준영 리드는 긍정적이고 즐거운 커뮤니티 형성을 메타버스 플랫폼 ‘제페토’의 성공요인으로 꼽으며 “이를 위해서는 이용자의 주체적 참여와 유해한 콘텐츠에 대한 신속한 대처와 교육에 주목할 필요가 있다”고 강조했다.실제로 네이버제트는 제페토에서 안전 공식,https://www.itbiznews.com//news/articleView.html?idxno=94146&page=11&total=4758,한지선,"#네이버제트,#제페토,#메타버스,#GDC 2023",https://www.cwn.kr./thumbnail/202303/94146_89931_4512_v150.jpg
210,"2023.03.25 10:00",과기정통부 교육부와 ‘디지털교과서’ 개발한다,과학기술정보통신부와 교육부가 클라우드 방식의 교과서 개발 및 재정·기술적 지원에 나선다.양 부처는 과기정통부에서 추진 중인 ‘K-클라우드 프로젝트’의 일환인 교육 서비스형 소프트웨어(SaaS) 개발 지원사업에 ‘디지털교과서’ 유형을 신설하기로 협의했다.SaaS는 클라우드를 통해 별도 설치 없이 소프트웨어(SW)를 웹 상에서 이용하도록 하는 서비스다. 서버의 트래픽 급변에 탄력적으로 대응할 수 있고 데이터 관리와 다양한 기능을 확장하는 데 용이한 장점이 있다.교육부는 지난 2월 ‘디지털 기반 교육혁신 방안’을 통해 2025년부터 수학,https://www.itbiznews.com//news/articleView.html?idxno=94186&page=11&total=4758,김소현,"#K-클라우드 프로젝트,#SaaS,#디지털교과서,#교육부,#과기정통부",https://www.cwn.kr./thumbnail/202303/94186_89967_3552_v150.jpg
211,"2023.03.24 17:05",“국내 디지털 격차 소폭 개선”…과기정통부 실태조사 결과 발표,과학기술정보통신부가 디지털과 관련된 사회 현황 진단을 위해 디지털 정보 격차 접근성 스마트폰 의존 등에 대한 2022년도 실태조사 결과를 발표했다. 조사에 따르면 3개 영역 모두에서 모든 지표가 소폭 개선되면서 점진적인 개선효과가 나타냈다. 먼저 디지털 정보 격차와 관련해 2022년 취약계층의 디지털 정보화 수준은 76.2%로 전년 75.4% 대비 0.8%p 상승해 최근 5년 연속 상승세를 이어갔다. 이는 디지털 정보 격차 현상이 완화되고 있음을 보여준다.계층별로 살피면 고령층이 69.9%(0.8%p 증가) 농어민 78.9%,https://www.itbiznews.com//news/articleView.html?idxno=94045&page=11&total=4758,오현식,"#과기정통부,#실태조사,#스마트폰 과의존,#디지털 격차,#웹 접근성",https://www.cwn.kr./thumbnail/202303/94045_89875_5141_v150.jpg
212,"2023.03.24 15:11",SK스퀘어 사외이사 해외 투자유치 직접 챙긴다…런던서 투자설명회,SK스퀘어 사외이사들이 글로벌 투자자를 대상으로 ‘투자 설명회’를 열고 주주가치 제고에 나섰다.SK스퀘어는 사외이사들이 영국 런던을 방문해 ‘픽텟자산운용(Pictet Asset Management)’ ‘피델리티자산운용(Fidelity International Limited)’ 등 5개 해외 유수 투자기관을 대상으로 투자 설명회를 가졌다고 24일 밝혔다.이번 설명회에 참석한 SK스퀘어 사외이사는 강호인 이사회의장 박승구 사외이사다. 강호인 이사회의장은 기획재정부 차관보 국토교통부장관 등을 역임했다. 박승구 사외이사는 뱅크오브아메,https://www.itbiznews.com//news/articleView.html?idxno=94081&page=11&total=4758,박인환,"#인수합병,#투자유치,#SK스퀘어",https://www.cwn.kr./thumbnail/202303/94081_89864_2420_v150.jpg
213,"2023.03.24 12:17",뉴렐릭 챗GPT 통합 ‘옵저버빌리티’ 기능 업데이트,뉴렐릭이 오픈AI의 GPT 시리즈 API를 활용해 애플리케이션을 모니터링할 수 있는 머신러닝운영(MLOps) 기능을 업데이트했다고 전했다.이번 업데이트를 통해 엔지니어들은 적은 수의 코드로 오픈AI 컴플리션 쿼리를 모니터링하고 뉴렐릭 플랫폼에서 성능·비용 메트릭을 실시간 추적할 수 있다고 설명했다.마나브 쿠라나 뉴렐릭 최고성장책임자는 “옵저버빌리티는 기업들이 GPT로부터 가치를 추출해낼 수 있도록 도와주는 게임체인저로 뉴렐릭은 모든 엔지니어들이 추가적인 비용 없이 간편한 설정으로 GPT API를 통해 더 쉽게 성능과 비용을 모니터,https://www.itbiznews.com//news/articleView.html?idxno=93926&page=11&total=4758,오현식,"#챗GPT,#뉴렐릭,#생성AI,#가시성,#모니터링",https://www.cwn.kr./thumbnail/202303/93926_89701_408_v150.jpg
214,"2023.03.24 11:38",SAP ‘그로우 위드 SAP’ 출시…중견기업 클라우드ERP 도입 촉진,SAP가 중견기업 고객의 클라우드 전사적자원관리(ERP) 도입 촉진을 지원하는 ‘그로우 위드 SAP’를 출시한다고 밝혔다. 그로우 위드 SAP는 중견기업이 즉시에 도입할 수 있는 사전구성된 업계 모범사례다. 이를 통해 중견기업은 클라우드ERP 도입의 시행착오를 줄이면서 이점을 극대화할 수 있다고 SAP는 설명했다.그로우 위드 SAP는 중견기업이 빠르게 클라우드ERP를 도입·활용할 수 있게 하며 임베디드 AI와 자동화 기능을 통한 신속한 결과 도출을 제공한다. SAP에 따르면 S/4HANA 클라우드 퍼블릭 에디션과 빠른 도입 서비,https://www.itbiznews.com//news/articleView.html?idxno=93816&page=11&total=4758,오현식,"#SAP,#ERP,#전사적자원관리,#클라우드ERP",https://www.cwn.kr./thumbnail/202303/93816_89851_3554_v150.jpg
