"idx","news_date","news_title","news_text_sm","url_in","news_writer","tags_string","thumb_addr"
10,"2023.05.30 10:41",LGU+ 노키아·삼지전자와 옥외·인빌딩 환경서 5G O-RAN 테스트 완료,LG유플러스가 노키아 삼지전자와 함께 옥외와 실내에서 5G 오픈랜(O-RAN) 기술 고도화를 위한 장비 테스트에 성공했다고 전했다.오픈랜은 기지국 등 무선 통신장비의 하드웨어(HW)와 소프트웨어(SW)를 분리해 서로 다른 제조사 장비 간 상호연동을 지원하는 표준기술이다.이 기술이 상용화되면 통신사업자는 비용절감 및 유연한 네트워크 구성이 가능하고 이용자 측면에서는 안정적인 네트워크를 이용할 수 있다는 장점이 있다. LG유플러스를 비롯한 3사는 옥외 환경에서 노키아의 분산장치(O-DU)와 삼지전자의 안테나(O-RU) 장비를 활용해,https://www.itbiznews.com//news/articleView.html?idxno=100575,김소현,"#5G,#네트워크,#오픈랜,#인빌딩,#테스트베드,#PoC,#노키아,#삼지전자,#LG유플러스",https://www.cwn.krhttps://cdn.itbiznews.com/news/thumbnail/202305/100575_96505_3510_v150.jpg
11,"2023.05.26 10:30",주니퍼 가상 네트워크 어시스턴트에 ‘챗GPT’ 통합,주니퍼네트웍스는 미스트AI 기반의 가상네트워크어시스턴트(VNA) ‘마비스’에 생성 인공지능(AI) ‘챗GPT’를 통합한다고 발표했다. 이번 통합으로 주니퍼 고객사는 거대언어모델(LLM)을 사용해 손쉽게 자료를 검색하고 효과적으로 활용할 수 있게 됐다.마비스VNA는 자연어처리/이해(NLP/NLU)를 통한 선제적 문제 해결과 예측 조치를 지원하는 대화형 인터페이스를 제공한다. 챗GPT 같은 LLM 툴을 통합함으로써 마비스VNA의 대화형인터페이스(CI) 기능을 확장해 문서나 지원 문제에 대해 사람과 유사한 대화 기능을 활용할 수 있다는,https://www.itbiznews.com//news/articleView.html?idxno=100265,오현식,"#주니퍼,#와이파이6E,#챗GPT,#즘,#생성AI,#마비스,#가상네트워크어시스턴트,#VNA",https://www.cwn.krhttps://cdn.itbiznews.com/news/thumbnail/202305/100265_96236_3953_v150.jpg
12,"2023.05.25 15:25",KT 에릭슨과 5G/LTE 안테나 결합 RU 상용망 PoC 완료,KT가 5G와 LTE 안테나가 결합된 신규 RU(Remote Unit)의 상용망 개념검증(PoC)을 완료했다고 25일 전했다. KT는 이번 검증에서 실제 사용환경에서 성능저하 없이 5G와 LTE 통신 커버리지 제공이 가능함을 확인했다.KT는 지난해 3월부터 에릭슨과 5G와 LTE 결합 신규 RU 개발 논의를 진행해왔다. 같은해 11월에는 스웨덴 에릭슨 연구소에서 신규 RU를 이용한 기술시연도 선보였다.신규 RU는 LTE 안테나 뒷면에 5G 안테나를 배치해 5G 신호가 LTE 패시브 안테나를 통과되는 구조로 설계 안테나가 차지하는,https://www.itbiznews.com//news/articleView.html?idxno=100182,김소현,"#5G,#네트워크,#빔포밍,#기지국,#안테나,#PoC,#에릭슨,#KT",https://www.cwn.krhttps://cdn.itbiznews.com/news/thumbnail/202305/100182_96091_1619_v150.jpg
13,"2023.05.25 14:39",퓨어스토리지 미디어젠에 파일·오브젝트스토리지 공급,퓨어스토리지는 미디어젠에 통합 파일·오브젝트스토리지 플랫폼인 ‘플래시블레이드’를 공급했다고 밝혔다. 미디어젠은 인공지능(AI) 고도화 연구과제에서 학습 데이터를 빠르게 개발하고 학습 결과를 결합할 수 있는 데이터 스토리지 솔루션으로 퓨어스토리지의 플래시블레이드를 선택했다.미디어젠은 플래시블레이드를 통해 최대 12개월이 소요되던 음성인식 모델링 작업을 2주(96% 향상)로 단축하고 멀티GPU 분산 처리 환경을 지원할 수 있는 고속 공유 스토리지를 통해 새로운 음성인식 모델을 단 4주 만에 생성해 AI 서비스의 시장 출시 기간을 단축,https://www.itbiznews.com//news/articleView.html?idxno=100110,오현식,"#퓨어스토리지,#올플래시스토리지,#오브젝트스토리지,#파일스토리지,#올플래시",https://www.cwn.krhttps://cdn.itbiznews.com/news/thumbnail/202305/100110_96011_2734_v150.jpg
14,"2023.05.25 08:00",“LTE 대비 20배 빠르다” 과장광고…통신3사 과징금 336억 ‘철퇴’,SK텔레콤과 KT LG유플러스 등 국내 통신3사가 5G 이동통신 서비스의 데이터 전송 속도를 약 부풀려 광고했다가 수백억원대 과징금을 내게 됐다.공정거래위원회는 통신3사가 5G 속도를 거짓·과장 기만적으로 광고하고 자사 5G 서비스 속도가 가장 빠르다고 부당하게 비교광고한 행위에 대해 시정명령과 과징금 336억원(잠정)을 부과하기로 했다.관련 매출액에 따라 산정된 업체별 과징금은 SK텔레콤 168억3000만원 KT 139억3000만원 LGU+ 28억5000만원이다. 이번 과징금은 역대 표시광고법 위반사례 중 두 번째로 많은,https://www.itbiznews.com//news/articleView.html?idxno=100158,김소현,"#5G,#LTE,#과장광고,#정보비대칭성,#표시광고법,#통신3사,#공정위",https://www.cwn.krhttps://cdn.itbiznews.com/news/thumbnail/202305/100158_96062_3515_v150.jpg
15,"2023.05.24 15:44",뉴타닉스 ‘닷넥스트 2023’서 신규 솔루션·서비스 공개,뉴타닉스가 미국 일리노이주 시카고에서 개최된 ‘닷넥스트 2023’ 컨퍼런스에서 클라우드-투-엣지 관리 솔루션 ‘뉴타닉스 센트럴’과 하이브리드·멀티클라우드 서비스형 플랫폼(PaaS)을 위한 ‘프로젝트 비콘’을 정식 공개했다.뉴타닉스 센트럴은 NCI(Nutanix Cloud Infra) 라이선스의 일부로 제공되는 뉴타닉스 센트럴은 퍼블릭클라우드 온프레미스 호스팅과 엣지 인프라 전반에 대한 클라우드-투-엣지 관리 솔루션이이다. 분산된 뉴타닉스 환경 전반에 대한 클라우드 제공 통합 관리와 보고 기능을 단일 위치에서 제공한다.이를 통해,https://www.itbiznews.com//news/articleView.html?idxno=99956,오현식,"#뉴타닉스,#HCI,#하이퍼컨버지드인프라",https://www.cwn.krhttps://cdn.itbiznews.com/news/thumbnail/202305/99956_95929_1827_v150.jpg
16,"2023.05.24 09:52",베리타스 파트너 프로그램 개편…채널·MSP 대상 리소스 개선 지원,베리타스가 파트너 리워드 정책인 ‘베리타스 파트너 포스 프로그램’을 개편했다고 발표했다. 4월부터 시작된 2024 회계연도에 맞춰 실행된 새로운 파트너 프로그램은 클라우드 비즈니스로의 신속한 전환에 초점을 맞췄다.이번에 개편된 프로그램은 소프트웨어 서비스 어플라이언스 간 구분 없이 하나의 포괄적인 타겟만 달성하도록 간소화돼 파트너가 각자의 강점에 집중해 멤버십 레벨별 요구 사항을 보다 쉽게 달성하도록 했다. 캠페인 참여 신규 고객 유치 시 추가 보상을 받을 수 있게 함으로써 신규 고객 확보에 역량을 기울이도록 하는 보상책도 포,https://www.itbiznews.com//news/articleView.html?idxno=99814,오현식,"#베리타스,#데이터 보호,#채널 파트너,#파트너 프로그램",https://www.cwn.krhttps://cdn.itbiznews.com/news/thumbnail/202305/99814_95916_518_v150.jpg
17,"2023.05.24 08:05",LGU+ 산·학·법조계 외부전문가 참여 ‘정보보호자문위’ 신설,LG유플러스가 사이버보안 영역 강화를 위해 외부 전문가들과 힘을 모은다. 올해 초 자사 고객정보 유출과 디도스(DDos) 장애에 따른 인터넷 장애 사건 후 지난 2월 발표한 사이버보안 혁신활동의 일환이다.LG유플러스는 전날(23일) 사이버보안 분야의 외부 전문가들로 구성된 ‘정보보호자문위원회’를 발족하고 첫 회의를 열었다.위촉된 위원들은 총 7명으로 이기주 김앤장 법률사무소 정보보호연구소장·고문이 자문위 총괄 위원장을 맡았다. 이기주 위원장은 2020년부터 한국CISO(정보보호최고책임자)협의회 회장도 맡고 있다. 이외 ▲김진환 법률,https://www.itbiznews.com//news/articleView.html?idxno=100010,김소현,"#보안,#네트워크,#개인정보,#정보보호자문위,#LG유플러스",https://www.cwn.krhttps://cdn.itbiznews.com/news/thumbnail/202305/100010_95908_5058_v150.jpg
18,"2023.05.23 15:50",HPE 신규 ‘에즈메랄 소프트웨어 플랫폼’ 출시,HPE가 멀티클라우드 환경에서 데이터를 통합해 활용할 수 있도록 돕는 새로운 ‘HPE 에즈메랄 소프트웨어 플랫폼’을 출시했다. 이 플랫폼은 하이브리드·멀티클라우드 환경에서 예측가능한 서비스형 소프트웨어(SaaS)를 제공해 전세계 데이터를 통합적으로 활용하고 다양한 규모로 애널리틱스를 구축할 수 있도록 설계됐다.HPE는 엣지에서 클라우드에 이르는 HPE 그린레이크 데이터·애널리틱스 역량을 확대 인공지능(AI/ML) 프로젝트를 위한 데이터와 애널리틱스의 기반을 제공하는 점과 새로운 유저인터페이스(UI)를 통해 널리 알려진 데이터 소,https://www.itbiznews.com//news/articleView.html?idxno=99728,오현식,"#HPE,#데이터 분석,#데이터 애널리틱스,#에즈메랄 소프트웨어",https://www.cwn.krhttps://cdn.itbiznews.com/news/thumbnail/202305/99728_95608_3823_v150.jpg
19,"2023.05.23 14:34",보안 포트폴리오 확장한 IBM ‘시큐리티 큐레이더 스위트’ 공개,IBM이 인시던트 라이프사이클 전반에서 보안 분석가 경험을 통합하고 향상시키는 새로운 보안 제품군 ‘시큐리티 큐레이더 스위트’를 출시했다. 시큐리티 큐레이더 스위트는 기존 큐레이더 브랜드를 확장한 포트폴리오로 모든 주요 위협탐지와 조사·대응 기술을 포괄한다.아마존웹서비스(AWS)에서 서비스형(SaaS)으로 제공되는 IBM 시큐리티 큐레이터 스위트는 하이브리드클라우드를 위해 설계된 개방형 모델을 기반으로 첨단 인공지능(advanced AI)과 자동화 기능을 내장해 분석가의 작업 속도 효율성 정확성 향상을 지원한다고 IBM은 소개했,https://www.itbiznews.com//news/articleView.html?idxno=99810,오현식,"#IBM,#보안,#정보보안,#사이버 위협",https://www.cwn.krhttps://cdn.itbiznews.com/news/thumbnail/202305/99810_95699_1913_v150.jpg
20,"2023.05.23 14:00",KT클라우드 이머전4와 액침냉각 시스템 적용 확대 ‘맞손’,KT클라우드가 23일 액침냉각(Immersion Cooling) 시스템 전문기업 이머전4(Immersion4)와 데이터센터 액침냉각 시스템 적용을 위한 데이터센터 인프라 분야 사업 협력 협약을 체결했다고 전했다.액침냉각은 전기가 흐르지 않는 유전체 용액에 IT장비를 담가 발열을 제거하는 차세대 냉각 기술이다.공기로 열을 식히는 공랭식 보다 전력소비가 낮아 탄소배출도 줄일 수 있고 필요한 건축 면적도 작아 데이터센터 운용효율성 제고와 ESG 실현을 위한 주요 기술로 주목받고 있다.스위스에 본사를 둔 이머전4는 글로벌 액침냉각 시스템,https://www.itbiznews.com//news/articleView.html?idxno=99881,김소현,"#네트워크,#데이터센터,#쿨링,#냉각시스템,#액침냉각,#이머전4,#KT클라우드",https://www.cwn.krhttps://cdn.itbiznews.com/news/thumbnail/202305/99881_95769_1339_v150.jpg
21,"2023.05.20 10:15",KT 지능형 SDDC 기반 DIDC 구축 사업 설계 보고회 개최,KT가 컨소시엄 업체들과 함께 ‘차세대 지능형 소프트웨어정의데이터센터(SDDC) 기반 국방통합데이터센터(DIDC) 구축사업’ 설계 보고회를 진행했다. 이 사업은 KT컨소시엄이 지난해 9월 계약해 추진 중인 사업으로 2015년 이전에 구축된 노후 장비를 교체하고 지능형 소프트웨어(SW)를 중심으로의 운영 환경 전환을 목표로 추진된다.이번에 진행된 설계보고회는 사업을 본격적으로 추진하기 전에 기술적 타당성 완벽성 정확성을 평가하는 단계로 수요 기관인 국방부와 국방전산정보원 주관 기관인 국방통합데이터센터 관계자 등 300여명이,https://www.itbiznews.com//news/articleView.html?idxno=99641&page=2&total=2335,오현식,"#KT,#소프트웨어정의데이터센터,#SDDC,#국방클라우드,#국방IT",https://www.cwn.kr./thumbnail/202305/99641_95522_4025_v150.jpg
22,"2023.05.19 16:00",퓨어스토리지 ‘플래시어레이용 파일 서비스’ 출시,퓨어스토리지가 스토리지 서비스인 ‘플래시어레이용 파일 서비스’를 출시한다고 밝혔다. 이 서비스를 통해 멀티프로토콜 블록·파일 스토리지 영역으로 올플래시 스토리지를 확산한다는 전략이다.퓨어스토리지에 따르면 기존의 멀티프로토콜 블록·파일 스토리지 솔루션은 단순한 볼트-온 방식으로 적용돼 규모에 따라 관리 복잡성이 크게 증가하는 한계가 존재한다.반면 플래시어레이용 파일 서비스는 설계 초기부터 통합을 염두에 둔 유니파이드 블록·파일 스토리지 어레이를 통해 규모 증가에도 향상된 성능과 경험을 제공한다.유연한 글로벌 스토리지 리소스 풀을 통,https://www.itbiznews.com//news/articleView.html?idxno=99524&page=2&total=2335,오현식,"#퓨어스토리지,#플래시 스토리지,#올플래시",https://www.cwn.kr./thumbnail/202305/99524_95399_4734_v150.jpg
23,"2023.05.19 14:00",인텔·SAP 클라우드 역량 확대 ‘맞손’…성능·효율성 개선 협업,인텔과 SAP가 클라우드에서 강력하고 지속가능한 소프트웨어(SW) 환경을 제공하기 위한 전략적 협력을 발표했다. 이번 협력은 4세대 인텔 제온 스케일러블 프로세서를 기반으로 SAP 소프트웨어의 성능 극대화를 목표로 추진된다.인텔은 ‘라이즈 위드 SAP’를 통해 현재 최대 24TB 규모의 가상머신(VM) 지원을 최대 32TB 규모까지 확장할 계획이다. 또 출시된 현존 CPU 중 가장 많은 내장 가속기를 탑재한 인텔의 4세대 제온 프로세서는 성능을 개선하고 총소유비용(TCO)을 낮춰 기업 고객이 라이즈 위드 SAP를 위한 전사적자원관리,https://www.itbiznews.com//news/articleView.html?idxno=99494&page=2&total=2335,오현식,"#SAP,#인텔",https://www.cwn.kr./thumbnail/202305/99494_95452_72_v150.jpg
24,"2023.05.19 13:51",CJ올리브네트웍스 KT 지니TV HDR10  전환 지원,CJ올리브네트웍스가 KT의 IPTV 서비스 ‘지니TV’에 HDR10  전환 서비스를 제공했다고 전했다. HDR10 는 밝기와 명암비를 최적화해 정확한 색 표현을 구현하는 차세대 고화질 영상 기술로 지니TV의 오리지널 드라마 ‘종이달’에 적용됐다.리마스터링된 종이달의 영상은 각 장면마다 밝기와 명암비가 최적화돼 풍부한 색감과 입체감을 느낄 수 있게 하며 시청자는 어두운 장면에서도 질감과 모양 색깔을 선명하게 구분할 수 있도록 개선됐다.영상 크기가 커져도 선명한 화질을 유지할 수 있도록 화질을 개선해 주는 업스케일링 기술과 화질보,https://www.itbiznews.com//news/articleView.html?idxno=99477&page=2&total=2335,오현식,"#CJ올리브네트웍스,#업스케일링,#HDR10+,#HDR10+ 전환",https://www.cwn.kr./thumbnail/202305/99477_95363_5846_v150.jpg
25,"2023.05.19 11:48",에스넷시스템 ‘시스코 프리미어 프로바이더’ 자격 획득,에스넷시스템이 시스코의 프리미어 프로바이더 자격을 획득했다고 전했다. 국내 시스코 파트너사 중 프리미어 프로바이더 자격을 획득한 것은 에스넷시스템이 처음이다.시스코의 파트너 인증은 기술력·전문성 등을 평가해 원활하게 고객을 지원할 수 있는 자격을 공인하는 인증이다.에스넷시스템은 하이브리드클라우드 서비스 제공에 대한 프리미어 프로바이더 자격을 획득했다. 에스넷시스템은 이번 자격 획득을 계기로 클라우드 기반 매니지드서비스프로바이더(MSP) 사업에 박차를 가할 계획이다.에스넷시스템은 5월 중 클라우드 통합 관리 솔루션인 ‘클라우드웨이브’,https://www.itbiznews.com//news/articleView.html?idxno=99464&page=2&total=2335,오현식,"#에스넷시스템,#시스코 프리미어 프로바이더,#클라우드 관리",https://www.cwn.kr./thumbnail/202305/99464_95350_452_v150.jpg
26,"2023.05.19 10:00",한·스위스 양자기술 협력 강화…과기정통부 양자과학기술 토론회,과학기술정보통신부가 주한스위스대사관과 공동으로 ‘한-스위스 양자과학기술 토론회(포럼)’을 개최했다고 밝혔다. 18일 서울 서대문구 이화여대에서 열린 이번 행사는 양국 양자과학기술 분야의 상호 관심과 이해를 높이고 전문가 교류와 협력을 활성화하기 위해 마련됐다.‘양자시대를 위한 준비’를 주제로 열린 이번 행사에서는 ▲한-스위스 양자 생태계 현황 ▲바젤 퀀텀 밸리와 제약산업의 양자컴퓨팅 활용 ▲국가간 기술경쟁 및 연구 협력 ▲양자과학기술의 역할과 활용 ▲양자 지원기술 등 5개 세부주제별 논의가 진행됐다. 오태석 과기정통부 1차관은 “,https://www.itbiznews.com//news/articleView.html?idxno=99514&page=2&total=2335,오현식,"#양자기술,#스위스,#과기정통부",https://www.cwn.kr./thumbnail/202305/99514_95446_1810_v150.jpg
27,"2023.05.19 09:15",SKT 5G 마이크로웨이브 주파수 결합 기술 상용화,SK텔레콤이 5G 마이크로웨이브(Microwave) 통신에 주파수 결합 기술인 슈퍼듀얼밴드(SDB)를 도입하고 도서지역 공동망에 적용했다고 밝혔다.마이크로웨이브 통신은 무선통신 기술을 사용해 기지국-기지국 등 두 지점에서 대량의 데이터를 효과적으로 전송하는 기술이다.주로 도서·산간 등 광케이블 매설이 어려운 지역에서 유선망을 대체하는 역할로 활용되며 자연재해 등으로 광케이블이 유실된 상황 시 긴급 복구용으로도 쓰인다.SK텔레콤은 5G 공동망에서 대용량(최대 10Gbps) 마이크로웨이브 통신 서비스를 제공하기 위해 이번 주파수 결합,https://www.itbiznews.com//news/articleView.html?idxno=99559&page=2&total=2335,김소현,"#5G,#네트워크,#마이크로웨이브,#기지국,#슈퍼듀얼밴드,#SK텔레콤",https://www.cwn.kr./thumbnail/202305/99559_95444_1211_v150.jpg
28,"2023.05.18 14:03",네트워크 기술로 사회문제 해결…주니퍼 ‘비욘드 랩스’ 이니셔티브 발표,주니퍼네트웍스가 네트워킹과 IT산업의 미래를 위한 새로운 이니셔티브인 ‘주니퍼 비욘드랩스’를 발표했다. 주니퍼 비욘드랩스는 미국 캘리포니아 서니베일 매사추세츠주 웨스트포드와 인도 벵갈루에 위치한 혁신 센터를 활용해 미래 디지털 세상의 요구를 만족시키는 지속가능한 첨단 네트워킹 기술 개발을 목표로 한다.전세계 경제시장은 어떤 방식으로든 네트워크에 연결돼 있으며 인공지능(AI) 머신러닝 클라우드 서비스가 확산됨에 따라 이는 더 심화될 것으로 보인다. 하지만 이에 따른 인프라 복잡성 증가와 보안 취약성을 노린 사이버 공격 환경적,https://www.itbiznews.com//news/articleView.html?idxno=99341&page=2&total=2335,오현식,"#주니퍼,#비욘드랩스,#네트우크 이니셔티브",https://www.cwn.kr./thumbnail/202305/99341_95311_4657_v150.jpg
29,"2023.05.16 10:51",엔비디아 싱텔 MEC에 가속컴퓨팅 플랫폼 공급,엔비디아는 싱가포르 통신사 싱텔의 5G 멀티 액세스 엣지컴퓨팅 서비스에 엔비디아 가속컴퓨팅이 활용됐다고 전했다. 싱텔은 엔비디아와 마이크로소프트(MS) 에저를 결합해 5G 네트워크에서 멀티 액세스 엣지컴퓨팅(MEC) 서비스를 실현했다.싱텔은 인공지능(AI)과 5G를 결합함으로써 기업 고객의 혁신과 생산성 향상을 지원할 방침이다. MEC는 트래픽과 서비스의 컴퓨팅을 중앙 집중식 클라우드에서 고객과 더 가까운 네트워크 엣지로 이동시켜 네트워크 지연 시간을 줄이고 비용을 절감할 수 있다.싱텔은 MS애저 퍼블릭 MEC에 최적화된 엔비디아의,https://www.itbiznews.com//news/articleView.html?idxno=99028&page=2&total=2335,오현식,"#엔비디아,#싱텔,#MEC,#멀티 액세스 엣지 컴퓨팅,#인공지능,#AI",https://www.cwn.kr./thumbnail/202305/99028_94931_218_v150.jpg
30,"2023.05.15 10:05",KT 전파진흥협과 MOU…중소 제조사에 5G 단말 검증환경 제공,KT가 한국전파진흥협회(RAPA)와 국가 산업 활성화를 위해 이동통신 단말 검증환경 제공을 골자로 하는 업무협약을 체결했다고 밝혔다. 양측은 이번 협약을 통해 중소 제조사를 대상으로 5G 단말 검증환경을 제공한다.KT는 자체 개발한 단말 시험 규격과 시험 시나리오에 맞춰 자동으로 검증할 수 있는 소프트웨어(SW)를 한국전파진흥협회에 제공한다. 국내외 표준 진화와 KT 규격 개정에 따라 추가로 개선한 단말 검증환경도 지속 갱신한다는 방침이다. 산업 현장에 5G 적용이 확대되면서 스마트폰 외에도 다양한 형태의 단말 개발이 이어지고 있으,https://www.itbiznews.com//news/articleView.html?idxno=98956&page=2&total=2335,김소현,"#5G,#네트워크,#검증환경,#전파진흥협,#KT",https://www.cwn.kr./thumbnail/202305/98956_94843_4235_v150.jpg
31,"2023.05.13 09:00",KT LS전선 등 광케이블사와 MOU…친환경 케이블 보빈 도입,KT는 LS전선 등 5개 광케이블사 보빈뱅크와 친환경 케이블 보빈 도입을 위한 업무협약을 체결했다고 밝혔다. 보빈은 케이블을 연속적으로 감기 위해 사용하는 원통형 구조물을 말한다.케이블의 보관 운송에 필수적인 보빈은 가격이 저렴해 90% 이상이 목재 소재를 활용하는데 통상 2회 재활용 이후 폐기처리해야 하며 벌목으로 인한 탄소 중립 이슈가 단점이 존재한다.이번 협약은 고도화된 관제 솔루션을 실제 사업에 적용해 목제 보빈을 친환경 보빈으로 교체 탄소중립과 ESG경영을 실현에 기여하는 것이 목표다.보빈뱅크는 플라스틱 보빈을 생산·,https://www.itbiznews.com//news/articleView.html?idxno=98928&page=2&total=2335,오현식,"#케이블 보빈,#보빈,#KT,#보빈뱅크,#친환경",https://www.cwn.kr./thumbnail/202305/98928_94817_3216_v150.jpg
32,"2023.05.11 15:00",요금·보안성 동시 잡았다…LGU  중견기업 전용회선 ‘비즈온’ 출시,LG유플러스가 중견기업 고객의 네트워크 환경에 최적화된 기업용 인터넷 전용회선 ‘비즈온’을 출시했다. 기업 규모에 따라 각기 다른 니즈를 만족시키고 중견기업의 경영을 지원해 B2B 시장 점유율을 확대에 나선다는 포석이다.LG유플러스는 “이번에 출시하는 중견기업 전용 비즈온을 비롯 기존의 대기업 전용 비즈넷 중소기업 전용 오피스넷으로 기업 인터넷 전용회선 상품의 세분화된 라인업을 갖추게 됐다”고 설명했다.비즈온 서비스는 고객이 업/다운로드 속도를 기업 네트워크 환경에 맞춰 선택가능하며 고객별 1:1 전용회선으로 구성됐다.비즈온의 올,https://www.itbiznews.com//news/articleView.html?idxno=98679&page=2&total=2335,김소현,"#네트워크,#전용회선,#중견기업,#보안관제,#PQC,#비즈온,#LG유플러스",https://www.cwn.kr./thumbnail/202305/98679_94560_4539_v150.jpg
33,"2023.05.11 09:23",LGU  메타버스 영상 저작권(IP) 보호 기술 특허출원,LG유플러가 온넷시스템즈코리아와 웹 기반 3D 메타버스에서 재생되는 영상 미디어의 디지털 저작권을 보호하는 ‘웹 기반 영상 표시 장치·방법’ 기술에 대한 특허를 출원했다고 밝혔다.웹 3D 가상공간에 암호화된 영상을 표시함으로써 저작권을 보호하는 기술로 크롬(구글) 사파리(애플) 엣지(MS) 카카오 인앱 브라우저(카카오) 등 웹 기반 3D 메타버스를 통해 제공하는 영상 미디어에 디지털 저작권관리기술(DRM)을 적용해 안전한 재생을 지원하며 영상 제작자의 권리를 보호한다.구체적으로 ▲DRM 방식으로 암호화된 영상 파일 실시간 다운,https://www.itbiznews.com//news/articleView.html?idxno=98654&page=2&total=2335,오현식,"#저작권,#IP,#영상 콘텐츠,#메타버스,#LG유플러스,#온넷시스템즈코리아",https://www.cwn.kr./thumbnail/202305/98654_94529_3623_v150.jpg
34,"2023.05.11 08:25",IBM 비즈니스용 생성AI 플랫폼 ‘왓슨X’ 발표,IBM이 연례행사인 씽크(Think) 컨퍼런스에서 인공지능(AI)·데이터 플랫폼인 ‘IBM 왓슨X’에 대한 정식 제원을 공개했다. 왓슨X는 기업이 신뢰할 수 있는 데이터를 통해 인공지능(AI)의 효과를 극대화할 수 있도록 지원하는 비즈니스용 AI 플랫폼이다.아르빈드 크리슈나 IBM CEO는 “파운데이션 모델의 개발로 비즈니스용 AI는 어느 때보다 강력해졌다”며 “기업의 요구에 맞게 구현된 IBM 왓슨X는 전체 비즈니스에서 맞춤형 AI기능을 활용해 AI의 이점을 확실히 누릴 수 있게 한다”고 말했다. 왓슨X는 데이터에 대해 자체적인,https://www.itbiznews.com//news/articleView.html?idxno=98580&page=2&total=2335,오현식,"#IBM,#생성AI,#IBM 왓슨,#왓슨X",https://www.cwn.kr./thumbnail/202305/98580_94555_916_v150.jpg
35,"2023.05.10 10:18",KT 소상공인 DX 주문 서비스 ‘하이오더’ 출시,KT가 태블릿을 이용해 주문·결제 등을 할 수 있는 테이블오더 서비스 ‘하이오더’를 출시했다. 이 서비스는 고객이 직접 주문하는 태블릿 메뉴판과 사장님이 주문 내용을 확인하는 태블릿 알림판 와이파이 AP 등을 포함한 부속품들로 구성된다.KT 무선인터넷을 기반으로 제공되는 하이오더는 KT의 안정적인 네트워크 역량과 전국 직영 A/S망을 갖췄고 더치페이 등 다양한 결제 방식과 10개 국어를 지원해 외국인 고객 대응도 손쉽게 할 수 있다는 게 KT의 설명이다.하이오더와 AI 서비스로봇을 연계한 서비스도 제공한다. 가령 하이오더로 들어,https://www.itbiznews.com//news/articleView.html?idxno=98537&page=2&total=2335,한지선,"#소상공인,#태블릿PC,#하이오더,#KT",https://www.cwn.kr./thumbnail/202305/98537_94404_3529_v150.jpg
36,"2023.05.08 15:11",KT 주주에 의한 사외이사 후보 추천 도입…“사내이사 참여 배제”,KT가 지배구조 개선을 위해 사외이사 추천부터 선임에 이르는 전 과정에서 사내이사의 참여를 배제하기로 했다. 사외이사 예비 후보는 주주로부터 직접 추천받게 된다.KT는 8일 ‘뉴 거버넌스 구축 TF’가 이같은 내용을 골자로 하는 사외이사 선임 절차 개선안을 마련했다고 전했다.KT는 이날 현재 자사 주식을 6개월 이상 1주라도 보유한 모든 주주로부터 사외이사 예비 후보 추천을 받는다. 추천자 접수 기간은 이달 16일 오후 1시까지다.KT는 접수한 주주 추천 후보에 외부 전문기관이 추천한 후보를 더해 사외이사 후보자 군을 구성 심사,https://www.itbiznews.com//news/articleView.html?idxno=98304&page=2&total=2335,김소현,"#대표이사 선임,#이사회,#후보추천,#KT",https://www.cwn.kr./thumbnail/202305/98304_94194_723_v150.jpg
37,"2023.05.08 11:00",퓨어스토리지 포트웍스 서비스에 몽고DB 통합,퓨어스토리지가 몽고DB와의 새로운 파트너십을 발표했다. 이번 파트너십을 통해 플랫폼(DBPaaS)인 포트웍스 데이터 서비스에 몽고DB가 통합될 예정이다.이번 통합으로 포트웍스 데이터 서비스에서는 고객의 기술 스택과 함께 몽고DB 클러스터를 배포하고 관리할 수 있는 단일 창을 제공하게 된다. 이를 통해 하이브리드 환경 전반에서 애플리케이션의 신속한 구축은 물론 애플리케이션 내 데이터의 액세스·관리·분석 역량을 높일 수 있을 것으로 사측은 기대했다.또 자동화된 씬 프로비저닝을 통해 적시에 몽고DB를 구동할 수 있게 돼 인프라 비용을 절,https://www.itbiznews.com//news/articleView.html?idxno=98267&page=2&total=2335,오현식,"#몽고DB,#퓨어스토리지,#DBPaaS,#서비스형 데이터베이스 플랫폼",https://www.cwn.kr./thumbnail/202305/98267_94160_3113_v150.jpg
38,"2023.05.06 13:15",솔리다임  ‘솔리다임 시너지 2.0' 소프트웨어 공개,솔리다임은 PC 성능 향상 소프트웨어인 ‘솔리다임 시너지 2.0’을 출시했다고 밝혔다. 무료 배포되는 솔리다임 시너지는 SSD를 최적화해 사용자 PC 환경을 개선한다. 솔리다임 시너지는 솔리다임 SSD의 성능을 자동으로 향상시키는 솔리다임 시너지 드라이버 모든 제조업체의 SSD 상태 보고와 도구를 제공하는 솔리다임 시너지 툴킷 등 두 가지로 구성되며 이를 통해 전체적인 시스템의 성능을 향상시킨다.솔리다임 시너지 드라이버는 가장 자주 액세스하는 파일을 파악해 우선 순위를 지정함으로써 체감 성능을 높이도록 설계됐다.솔리다임에 따르면,https://www.itbiznews.com//news/articleView.html?idxno=98137&page=2&total=2335,오현식,"#솔리다임,#SSD,#PC 성능 향상,#무료 소프트웨어",https://www.cwn.kr./thumbnail/202305/98137_94017_735_v150.jpg
