news_date,news_title,news_text_sm,url_in,news_writer,tags_string,thumb_addr
2021.10.19 14:44,대교 메가존과 합작법인 설립… 디지털 교육 플랫폼 구현 ‘맞손’,대교가 메가존클라우드와 손잡고 디지털 교육 플랫폼과 콘텐츠 개발을 위한 합작법인(JV) 디피니션 주식회사를 출범한다고 19일 밝혔다.디피니션은 대교의 교육 콘텐츠 사업 역량과 메가존클라우드의 클라우드 기술력을 바탕으로 대교그룹의 디지털혁신(DT)을 가속화하고 글로벌 에듀테크 회사로의 성장을 목표로 한다.이에 양사는 전날(18일) 서울 관악구 소재 대교타워에서 디피니션 창립 기념식을 가졌다. 이날 행사에는 강호준 대교 CEO 김영민 디피니션 CEO 조원우 메가존클라우드 대표를 비롯한 관계자들이 참석했다.향후 디피니션은 초등 전과목,https://www.itbiznews.com//news/articleView.html?idxno=52497&page=67&total=4758,김소현,"#클라우드,#에듀테크,#교육플랫폼,#합작법인,#메가존,#대교",https://www.cwn.kr./thumbnail/202110/52497_47849_2754_v150.jpg
2021.10.19 13:30,IBM “2030년까지 3천만명 차세대 기술 인재 키운다”,IBM이 2030년까지 글로벌 기술 교육 지원 로드맵을 발표하고 차세대 인력 3000만명 양성 계획을 19일 발표했다.이날 공개된 로드맵을 살펴보면면 IBM은 170여개의 신규 파트너십을 구축하고 IBM의 기존 프로그램 경력 개발 플랫폼을 활용한 교육을 확대해 기술인력에 대한 접근을 넓혀갈 예정이다.특히 소외 계층 청소년 여성 퇴역 군인 등을 포함해 소외 계층과 지역을 대상으로 전세계 3000만명에게 교육 기회를 제공할 계획이다. 각 국가별로 제공될 프로그램을 보면 먼저 우리나라에서는 여학생 대상 교육 프로그램인 ‘S,https://www.itbiznews.com//news/articleView.html?idxno=52466&page=67&total=4758,오현식,"#인력 교육,#IBM,#여성 리더",https://www.cwn.kr./thumbnail/202110/52466_47814_343_v150.jpg
2021.10.19 11:00,서울 전동킥보드 견인사업 개시 두 달 “업체 부담 견인·보관료 3억 넘는다”,서울시가 전동킥보드 견인사업 시작 2개월 반 만에 공유 전동킥보드 업체에 부과한 견인료와 보관료가 3억원을 넘어섰다..19일 국회 행정안전위원회 소속 더불어민주당 한병도 의원이 서울시로부터 제출받은 국정감사 자료에 따르면 서울시가 불법주정차된 전동킥보드 견인사업을 시작한 지난 7월15일부터 9월30일까지 5956건이 수거됐다. 견인료와 보관료는 총 3억1918만원이 부과된 것으로 확인됐다.서울시가 전국 최초로 시행한 이 정책은 현재 6개 자치구(마포/송파/영등포/동작/성동/도봉)에서 운영되고 있다. 수거 과정에서 발생하는 견인료,https://www.itbiznews.com//news/articleView.html?idxno=52456&page=67&total=4758,박인환,"#전동킥보드,#서울시,#수거사업,#국감,#한병도",https://www.cwn.kr./thumbnail/202110/52456_47799_2127_v150.jpg
2021.10.19 07:00,이노그리드 조폐공사 ‘모바일 신분증 클라우드 인프라’ 구축사업자 선정,이노그리드가 한국조폐공사의 ‘모바일 신분증 클라우드 인프라 구축사업’에 주관 사업자로 선정됐다.이 사업은 코로나19 시대와 디지털 뉴딜 이후 각종 신분증에 대한 모바일 전환 수요에 대응하면서 클라우드 인프라 기반의 안정적인 서비스 운영을 목표로 추진된다.이노그리드는 이번 사업에 다양한 고품질 ICT서비스의 효율적인 운영과 관리를 할 수 있도록 풀스택 클라우드솔루션(Full-Stack Cloud Solution)을 통해 연무기술과 함께 클라우드 통합시스템을 구축한다. 올해 모바일 운전면허증 시범 사업을 거쳐 전국확산 이후 국가유공자증,https://www.itbiznews.com//news/articleView.html?idxno=52440&page=68&total=4758,김소현,"#클라우드,#모바일 신분증,#구축사업,#주관사업자,#이노그리드",https://www.cwn.kr./thumbnail/202110/52440_47775_219_v150.jpg
2021.10.17 11:00,디지털세 국경 없는 디지털 시대로의 패러다임 변화 증명,‘디지털세’로 뜨거운 한 주 였다. 올 초 경제협력개발기구(OECD)·주요20개국(G20) 포괄적 이행체계(IF) 총회에서 골격이 마련된 디지털세는 6월 G7 재무장관회의와 정상회담에서 공개적인 지지를 받았으며 10월 진행된 IF 회의에서 초과이익 배분율 25% 글로벌 최저 세율은 15% 등의 구체안이 합의됐다. IF 회의에서 마련된 디지털세 방안은 13일 G20 재무장관 회의에서도 지지를 받았으며 이제 각국 정상들의 합의만이 남았다.G20 정상회의는 이달 말 이탈리아 로마에서 열릴 예정으로 이 자리에서 각국 정상들의 디지털세,https://www.itbiznews.com//news/articleView.html?idxno=52228&page=68&total=4758,오현식,"#디지털세,#불균형 해소,#디지털 경제,#국제 조세",https://www.cwn.kr./thumbnail/202110/52228_47587_3623_v150.jpg
2021.10.16 16:15,네이버클라우드 강원도 기업 DT 지원…통번역 시스템 범용화 ‘맞손’,네이버클라우드가 강원도 강원도경제진흥원과 강원도 경제시스템 및 도내 기업의 디지털전환(DT)을 지원하기 위해 협력하기로 했다.3개 기관은 15일 ‘제9회 GTI 온라인 국제 무역 투자박람회(GTI EXPO 2021)’에서 AI 및 클라우드 인프라 기반의 도내 기업의 DT 지원을 위한 공동협약을 체결했다.이날 열린 협약식에는 네이버클라우드 임태건 상무를 비롯해 강원도청 글로벌투자통상 안권용 국장 강원도경제진흥원 김주흥 원장이 참석했다.이번 협약은 네이버클라우드의 신규 AI 통번역 솔루션(파파고 미트)을 활용해 기업과 국외바이어 간,https://www.itbiznews.com//news/articleView.html?idxno=52258&page=68&total=4758,김소현,"#클라우드,#AI/ML,#디지털혁신,#DT,#강원도,#통번역 시스템,#네이버클라우드",https://www.cwn.kr./thumbnail/202110/52258_47574_3324_v150.jpg
2021.10.15 13:00,“지난해 매출 3백억 이상 기록한 국내 SW기업은 326개사”,지난해 300억원 이상의 연매출을 올린 국내 SW기업은 총 326개사로 전년비(284개) 14.8% 늘어난 것으로 조사됐다.한국소프트웨어산업협회는 ‘2021년 SW천억클럽’ 보고서를 내고 이같이 밝혔다. SW천억클럽은 SW를 주요 사업으로 하는 기업의 전년도 매출액 규모(조/5천억/1천억/5백업/3백억)를 구간별 집계하는 자료다. SW산업협회는 2013년부터 SW천억클럽을 연례 조사 공표하고 있다.보고서에 따르면 지난해 기준으로 300억원 이상의 매출을 올린 이들 기업의 매출 총액은 86조9376억원으로 전년비(74조5000억원,https://www.itbiznews.com//news/articleView.html?idxno=52154&page=68&total=4758,김소현,"#SW기업,#매출액,#비대면,#클라우드,#한국SW산업협",https://www.cwn.kr./thumbnail/202110/52154_47464_920_v150.jpg
2021.10.15 11:07,‘뉴욕 코믹콘’에 상륙한 K-웹툰…콘진원 한국공동관 운영,한국콘텐츠진흥원이 K-웹툰의 북미시장 진출을 위한 홍보 및 프로모션 지원을 위해 이달 7일부터 10일까지 미국 뉴욕 재비츠 센터에서 열린 ‘뉴욕 코믹콘 2021’ 에서 한국공동관을 운영했다.대한무역투자진흥공사(KOTRA)와 협업해 온라인 상담회를 이달 18일까지 개최하고 국내 만화·웹툰기업과 북미시장 현지 바이어들 간의 비즈매칭도 지원한다.‘뉴욕 코믹콘’은 만화와 영화 애니메이션 등 글로벌 대중문화 콘텐츠를 경험할 수 있는 세계 최대 규모의 엔터테인먼트 박람회로 매년 수십만 관람객들이 참가한다. 올해는 코로나19 이후 처음으로 행,https://www.itbiznews.com//news/articleView.html?idxno=52143&page=68&total=4758,한지선,"#콘텐츠,#지재권,#IP,#웹툰,#해외시장,#뉴욕 코믹콘,#콘진원",https://www.cwn.kr./thumbnail/202110/52143_47452_329_v150.jpg
2021.10.15 09:48,특허청 상표·디자인 분야 한국-유럽 지재권(IP) 협력 강화,특허청이 유럽연합지식재산청(EUIPO)과 화상 청장회담을 열고 양청 간 상표·디자인 분야의 전반적인 협력을 골자로 하는 포괄적 업무협약을 체결 세부적인 협력계획(Working plan)을 논의했다.14일 체결된 포괄적 업무협약에는 상표·디자인 분야에서 메타버스 인공지능(AI) 블록체인 등 첨단기술을 활용한 심사행정 효율화 협력 상표·디자인 DB 및 정보 교환 인적 교류 및 심사관 교육 진행 등의 내용이 포함됐다.특히 양청은 최근 주목받고 있는 메타버스 내에서 상표 화상디자인 등 지재권(IP)이 효과적으로 보호될 수 있도록,https://www.itbiznews.com//news/articleView.html?idxno=52139&page=68&total=4758,김소현,"#지재권,#IP,#상표디자인,#검색시스템,#블록체인,#EUIPO,#특허청",https://www.cwn.kr./thumbnail/202110/52139_47448_4059_v150.jpg
2021.10.15 09:24,“코로나 팬데믹 모바일 회의 접속 3배 증가 견인차”,시스코가 팬데믹 이후 변화하는 근무 환경에 대해 조사한 ‘하이브리드 근무동향지표’를 발표했다. 이 지표에 따르면 팬데믹이 하이브리드 근무를 촉발시켜 근무 유연성과 이를 지원하는 기술에 대한 접근성 보안성 향상에 대한 수요가 급격하게 증가한 것으로 나타났다.일례로 팬데믹 이전에는 모바일 기기를 통한 회의 참석 시간은 9%에 불과했지만 이제 하이브리드 근무가 보편화 됨에 따라 해당 수치가 3배 가량 증가해 27%에 이르고 있다.전세계에서 매달 6100만건 이상의 미팅이 시스코 웹엑스를 통해 진행되는 등 화상회의도 크게 증가했으며,https://www.itbiznews.com//news/articleView.html?idxno=52032&page=68&total=4758,오현식,"#하이브리드 근무,#원격근무,#재택근무,#화상회의,#협업",https://www.cwn.kr./thumbnail/202110/52032_47447_2324_v150.jpg
2021.10.14 16:41,오라클 클라우드 리전 대폭 확장…14개 신규 리전 구축 계획 발표,오라클이 글로벌 클라우드 리전을 대폭 확장하겠다고 밝혔다. 최근 오라클 클라우드 고객사가 빠르게 증가함에 따라 클라우드 기반 확대를 본격화하겠다는 것이다.한국오라클에 따르면 2022 회계연도의 1분기 동안 현대홈쇼핑과 코리아크레딧뷰로 초록마을 등의 국내 기업을 미롯해 토요타맵마스터 엣지큐 카펫코트 임포스솔루션즈 매니지페이 등의 아태지역 기업 고객이 오라클 클라우드 인프라(OCI)를 채택했다. 이에 발맞춰 오라클은 유럽 중동 아태 라틴아메리카 등에 14개의 신규 클라우드 리전을 설립하는 등 내년 말까지 최소 44개,https://www.itbiznews.com//news/articleView.html?idxno=52041&page=68&total=4758,오현식,"#오라클,#클라우드 리전",https://www.cwn.kr./thumbnail/202110/52041_47363_812_v150.jpg
2021.10.14 14:00,KT RCS 기반 비대면 주문 서비스 ‘스몰오더’ 론칭,KT가 소상공인을 위한 비대면 주문 서비스 ‘스몰오더’를 14일부터 시작한다. 스몰오더는 차세대 문자메시지 서비스(RCS)인 채팅플러스의 챗봇을 통해 매장 밖에서도 비대면으로 주문을 할 수 있는 서비스다.고객이 매장을 방문하기 전에 스마트폰 메시지 애플리케이션(앱)에 적용된 채팅플러스 챗봇을 통해 미리 음료를 주문하고 결제까지 할 수 있어서 편의성이 높다. 스몰오더는 스마트폰 메시지 앱의 챗봇 탭에서 스몰오더 선택 후 원하는 매장을 선택해 주문과 결제가 가능하다. 우선 삼성전자와 LG전자 스마트폰을 이용하는 KT 가입자만 이용할 수,https://www.itbiznews.com//news/articleView.html?idxno=51998&page=68&total=4758,한지선,"#비대면,#주문서비스,#RCS,#채팅플러스,#커피베이,#KT",https://www.cwn.kr./thumbnail/202110/51998_47313_2151_v150.jpg
2021.10.14 10:36,카카오엔터 아모레퍼시픽에 AI챗봇 서비스 제공,카카오엔터프라이즈가 아모레퍼시픽과 ‘카카오i 커넥트 톡’ 사용계약을 체결하고 내년 초 서비스를 오픈한다고 14일 밝혔다. 카카오i 커넥트 톡은 카카오톡 채널 챗봇 등을 결합한 AI 기반 비즈니스 플랫폼이다.이번 계약으로 아모레퍼시픽은 공식 온라인 몰(아모레몰)에서 카카오톡으로 대 고객채널을 추가 확장하고 고객 확보 및 판매 확대가 가능할 수 있을 것으로 기대하고 있다.익숙하고 편리한 카카오톡을 고객채널로 이용해 초기 접근성이 높고 판매절차를 간소화해 더 쉽고 빠르게 이용할 수 있는 것이 강점이다.카카오i 커넥트 톡은 Advance,https://www.itbiznews.com//news/articleView.html?idxno=51994&page=68&total=4758,김소현,"#클라우드,#챗봇,#카카오i,#아모레퍼시픽,#카카오엔터프라이즈",https://www.cwn.kr./thumbnail/202110/51994_47307_733_v150.jpg
