"news_date","news_title","news_text_sm","url_in","news_writer","tags_string","thumb_addr","news_site"
"2023.05.30 16:58","티맥스티베로-인텔코리아, ‘비즈니스 연속성 혁신 전략’ 웨비나 개최",DBMS 전문 기업 티맥스티베로가 내달 1일에 ‘비즈니스 연속성 왜 혁신이 필요한가! DBMS와 프로세서가 인프라 구성에 핵심인 이유’를 주제로 인텔코리아와 함께 웨비나를 개최한다고 30일 밝혔다.클라우드 도입과 비즈니스 데이터 활용이 증가하면서 ‘고가용성’ ‘고성능’ ‘안정성’ ‘보안’ 확보 등을 통한 비즈니스 연속성 보장이 기업 운영에 중요한 이슈로 부각되고 있다.이에 본 웨비나에서는 DBMS를 중심으로 고가용성 재해복구 및 백업 기술에 대해 살펴보고 고가용성 및 서버 안정성 보안을 지원하,https://www.epnc.co.kr/news/articleView.html?idxno=233471,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233471_234830_5839_v150.jpg,TechWorld
"2023.05.30 09:23","한국레노버, 8세대 요가 신제품 3종 출시",한국레노버가 콘텐츠 크리에이터를 위한 뛰어난 성능과 다양한 기능 휴대성을 갖춘 프리미엄 노트북 8세대 요가 신제품 3종 ▲요가 프로 9i ▲요가 프로 7i ▲요가 슬림 7i 카본을 출시했다고 30일 밝혔다.이번 8세대 요가 신제품은 13세대 인텔 코어 프로세서 탑재는 물론 인텔 Evo 플랫폼 인증을 획득해 뛰어난 퍼포먼스를 안정적으로 발휘한다. 13세대 인텔 Evo 플랫폼에 새롭게 추가된 ‘인텔 유니슨(Intel Unison) 기능이 PC와 모바일의 연결을 강화해 노트북에서 전화 문자 사진 전송 등,https://www.epnc.co.kr/news/articleView.html?idxno=233453,김창수 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233453_234811_2316_v150.jpg,TechWorld
"2023.05.30 09:14","KT, 롯데온 AI ‘리스포’ 적용…유통 물류 혁신 가속화",KT가 롯데그룹의 e커머스 플랫폼인 롯데온과 손잡고 인공지능(AI)과 빅데이터 기반 알고리즘을 활용해 운송 최적화부터 배송 효율화까지 가능한 디지털 물류 솔루션 패키지를 적용한다고 30일 밝혔다.KT는 롯데온과 함께 지난 1월부터 전국 70여개 롯데마트 온라인 주문 배송 업무에 AI 운송 최적화 플랫폼인 LIS’FO(Logistics Intelligence Suite for Fleet Optimization 리스포)를 적용해 운송 거리는 최대 22% 운행 시간은 최대 11% 절감하고 있다. 이번에는,https://www.epnc.co.kr/news/articleView.html?idxno=233450,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233450_234808_1333_v150.jpg,TechWorld
"2023.05.30 08:00","中 빅테크, ‘저가’ 클라우드 경쟁 본격화하나…AI 산업 밑그림?",미래에셋증권은 22일 중국 클라우드 시장에 대해 저가 경쟁이 더 치열해질 전망이라며 이는 향후 인공지능(AI) 산업 주도권을 위한 기반 다지기라고 평가했다. 관련 업계에서는 AI 확장에 따라 클라우드 환경 구축은 선제 조건이라며 장기적인 관점에서 챗GPT가 촉발한 AI 경쟁이 클라우드 시장으로 옮겨갈 것으로 바라본다.▶ 클라우드 투자에 ‘진심’인 중국 빅테크최근 알리바바 화웨이 텐센트 바이두 등 중국 주요 빅테크 기업은 공통으로 클라우드에 몰입하며 관련 사업 진행에 박차를 가하고 있다.알리바바는,https://www.epnc.co.kr/news/articleView.html?idxno=233417,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233417_234771_3833_v150.jpg,TechWorld
"2023.05.26 17:06","올림플래닛-펫포레스트, 반려동물 메타버스 장례 서비스 선보여","올림플래닛은 반려동물 장례식장 펫포레스트와 반려동물 메타버스 장례 서비스 구축을 위한 업무 제휴를 맺었다고 26일 밝혔다.제휴를 통해 올림플래닛은 3D가상공간 SaaS 플랫폼 엘리펙스로 펫포레스트의 반려동물 장례 서비스를 3D가상공간에서 경험할 수 있도록 할 예정이다. 펫포레스트와 협력해 반려동물 장례식과 관련한 다양한 가상공간 제휴 상품을 개발할 예정이다.이상흥 펫포레스트 대표는 "" 이번 협약을 통해 보호자들이 사랑하는 반려동물을 가상공간에서 추억할 수 있는 다양한 서비스를 선보일 예정이다”며 “엘리펙",https://www.epnc.co.kr/news/articleView.html?idxno=233437,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233437_234789_555_v150.jpg,TechWorld
"2023.05.26 10:02","티맥스 그룹, 인텔 ’2023 ISV 파트너 어워드’ 수상",티맥스 그룹이 인텔 ‘2023 ISV 파트너 어워드’를 수상했다고 26일 밝혔다.올해 인텔의 파트너 상은 글로벌 파트너들 중에서 우수한 파트너십을 통해 인텔 제품의 경쟁력을 높이는 데 기여한 ‘독립 소프트웨어 개발사’ 즉 ISV 중 수상자를 선정해 시상식을 진행했다.티맥스그룹은 인텔이 협력업체들과 동반 성장을 위해 지난 2020년 구축한 ‘인텔 파트너 얼라이언스 프로그램’에서 가장 높은 등급인 ‘ISV 티타늄(Titanium) 파트너’로 선정됐다. ‘티맥스티베로’와 ’티맥스클라우드’를 중심으로 자사 소프,https://www.epnc.co.kr/news/articleView.html?idxno=233429,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233429_234780_213_v150.jpg,TechWorld
"2023.05.26 09:43","컴투버스, 정부 주관 ‘실감콘텐츠 핵심기술 개발사업’ 공동연구기관 선정",컴투스의 메타버스 전문 기업 컴투버스는 과학기술정보통신부에서 지원하는 ‘실감콘텐츠 핵심기술 개발사업’의 공동연구기관으로 선정됐다고 26일 밝혔다.해당 연구는 최근 주목받고 있는 ‘생성형 AI’ 기술을 기반으로 디지털 애셋을 3D 지식정보로 구조화하는 것을 목표로 한다. 기존의 ‘생성형 AI’는 이용자에게 정보를 텍스트 그림 등으로 전달하고 있으나 해당 기술은 한 단계 더 나가 데이터를 3D 형태의 다양한 비주얼 요소로 변환해 제공할 수 있다.과학기술정보통신부와 정보통신기획평가원에서 공모한 사업 중 한,https://www.epnc.co.kr/news/articleView.html?idxno=233424,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233424_234777_4328_v150.jpg,TechWorld
"2023.05.25 10:35","에이서, G마켓 ‘빅스마일데이’서 게이밍 노트북 1위 달성",에이서는 자사 게이밍 노트북 ‘프레데터 헬리오스 네오 16’이 지난 8일부터 19일까지 진행된 G마켓 빅스마일데이에서 약 7억 6천만원의 매출을 올려 게이밍 노트북 판매 순위 1위를 달성했다고 25일 밝혔다.이번 빅스마일데이에서 소비자들의 뜨거운 반응을 얻은 ‘프레데터 헬리오스 네오 16’은 에이서의 가장 강력한 프리미엄 게이밍 노트북 ‘프레데터 헬리오스’의 수준급 사양을 유지하면서 가격 부담은 낮춘 제품이다.프레데터 헬리오스 네오 16은 최신 13세대 인텔 코어 프로세서와 엔비디아의 최신 그래픽카드 지,https://www.epnc.co.kr/news/articleView.html?idxno=233410,김창수 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233410_234755_3359_v150.jpg,TechWorld
"2023.05.25 09:46","무하유, 서울관광재단에 AI 서류평가 ‘프리즘’ 제공",실용 인공지능(AI) 기술 기업 무하유가 자사 AI 서류평가 서비스 '프리즘'을 서울관광재단에 공급해 기간제 직원 채용을 돕고 있다고 25일 밝혔다.프리즘은 AI로 서류평가를 자동화하는 서비스다. 표절률은 물론 오기재나 반복 기재 블라인드 위반 요소까지 검출 가능하다. 인사담당자가 자기소개서 1개를 검토하는데 평균 12분의 시간이 소요되지만 프리즘을 사용할 경우 평균 '4초'로 소요 시간을 대폭 줄여준다. 지원자의 역량이 포함된 유의미한 구절에 하이라이트를 표시하고 예상 질문을 생성하는 등 지원자,https://www.epnc.co.kr/news/articleView.html?idxno=233405,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233405_234750_4527_v150.jpg,TechWorld
"2023.05.25 09:26","뤼튼, 아시아 생성AI 컨퍼런스 ‘GAA 2023’ 31일 개최",올인원 AI(인공지능) 플랫폼 ‘뤼튼테크놀로지스(뤼튼)’가 오는 31일 그랜드 인터컨티넨탈 서울 파르나스 그랜드볼룸에서 생성AI 컨퍼런스 ‘GAA 2023’을 개최한다고 25일 밝혔다.뤼튼의 이번 GAA 2023 컨퍼런스에는 국내외 16개 AI 기업이 참여한다. 네이버클라우드와 카카오브레인은 물론 허깅페이스 코히어 등 글로벌 AI 기업과 마이크로소프트 아마존웹서비스 등 라인업을 꾸렸다.최근 전세계적으로 이슈가 되고 있는 AI 윤리에 대해서도 별도 세션으로 ‘Generative AI와 법’을 마련했다.,https://www.epnc.co.kr/news/articleView.html?idxno=233401,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233401_234744_2541_v150.jpg,TechWorld
"2023.05.25 09:16","알리바바 클라우드, “클라우드 벤더 선택 시 비용보다 보안성 중요시”",알리바바그룹의 디지털 기술 및 인텔리전스의 중추 알리바바 클라우드에 따르면 아시아 지역 기업들이 클라우드 전략과 클라우드 공급업체를 선택함에 있어 가장 중요한 고려사항은 보안성인 것으로 밝혀졌다. 이는 알리바바 클라우드가 지난 3월 발표한 ‘2023년 아시아 차세대 클라우드 전략 보고서’를 기반으로 한 결과다.현재 클라우드를 사용 중인 아시아 지역 8개 시장 1000개 조직을 대상으로 실시한 해당 조사 결과에 따르면 응답자들은 현재 전략을 선택한 가장 큰 이유로 보안성을 꼽았다. 전체 응답자의 3분의,https://www.epnc.co.kr/news/articleView.html?idxno=233398,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233398_234741_1555_v150.jpg,TechWorld
"2023.05.25 09:14","로크웰, 성일하이텍 하이드로센터 자동제어시스템 공급계약",로크웰 오토메이션이 폐배터리 리사이클링 선도 기업 성일하이텍과 하이드로센터 제3공장 건립을 위한 자동제어시스템 공급계약을 체결했다고 25일 밝혔다.성일하이텍은 2000년부터 소재 재활용 사업을 시작으로 국내 최초로 리튬이온 배터리 분야에서 원소재 회수 양산에 성공한 리튬이온배터리 재활용 분야의 선도기업이다. 현재는 친환경 리사이클링 전문 기업으로서 지속가능한 미래를 위해 자원 사용 패러다임 대전환을 목표로 하고 있다. 글로벌 친환경 기술 리더쉽 강화 지속가능한 배터리 재활용 기술 고도화 배터리 재활,https://www.epnc.co.kr/news/articleView.html?idxno=233397,김창수 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233397_234740_140_v150.jpg,TechWorld
"2023.05.25 09:09","SKT, AI 발전방향 탐구하는 산학 공동 세미나 개최",SK텔레콤(SKT)은 고용노동부 한국산업인력공단 성균관대학교&솔데스크 컨소시엄 알파코와 공동으로 AI 분야 관계자들과 함께 기술 트렌드와 산업 방향성을 탐구하는 세미나를 개최한다고 25일 밝혔다.‘Meet AI: 생성 AI 기술이 이끄는 새로운 디지털 경험’이라는 주제로 개최되는 이번 세미나는 25일 SKT 을지로 본사 사옥에서 열린다. 기업의 인공지능 관련 실무자부터 AI 기술에 관심이 있는 학생까지 다양하게 참석 가능하다.총 5시간에 걸쳐 진행되는 본 세미나는 고용노동부와 한국산업인력공단에서,https://www.epnc.co.kr/news/articleView.html?idxno=233395,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233395_234738_918_v150.jpg,TechWorld
"2023.05.25 09:05","이노그리드, 공공부문 디지털 혁신 위한 클라우드 컨설팅 사업 수주",클라우드 컴퓨팅 및 디지털전환(DT) 전문 기업 이노그리드는 한국지능정보사회진흥원(NIA)이 추진하는 ‘공공부문 민간 클라우드 도입·활용을 위한 공공서비스 혁신 컨설팅’ 사업을 수주했다고 25일 밝혔다.이번 사업은 국방 안보 등 국가 중요 서비스의 민간 클라우드 전환이라는 세계적인 트렌드에 발맞추고 공공부문에서 민간 클라우드에 대한 인식 확산 및 이를 활용한 디지털 업무 혁신과 신규 서비스 창출을 위해 진행된다.해당 사업은 IT컨설팅 전문회사인 브이텍과 이노그리드 베스핀글로벌이 컨소시엄을 구성해 참,https://www.epnc.co.kr/news/articleView.html?idxno=233394,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233394_234737_528_v150.jpg,TechWorld
"2023.05.24 15:59","매스웍스코리아, “청정 에너지·헬스케어·우주 탐사…혁신 솔루션으로 기여“",누리호 3차 발사가 예정돼 있던 5월 24일 매스웍스코리아는 2인터컨티넨탈 서울 코엑스에서 ‘매트랩 엑스포 2023 코리아 기자간담회’를 갖고 인공지능(AI) 전기화 디지털트윈 로보틱스 자율주행 솔루션 분야에서 매스웍스 제품과 기능을 활용한 고객 혁신 사례와 기술 동향을 소개했다. 특히 무제한 청정 에너지 의료를 통한 삶의 질 향상 우주 탐사 등 매스웍스 솔루션을 활용한 비전을 제시했다.사미르 프라부(Sameer Prabhu) 매스웍스 인더스트리 부문 이사는 “컴퓨터 집적 회로 등 오늘날,https://www.epnc.co.kr/news/articleView.html?idxno=233387,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233387_234726_472_v150.jpg,TechWorld
"2023.05.24 11:00",메타 참전한 빅테크 ‘AI 반도체’ 시장…속도 내는 이유는,AI 기술이 발전함에 따라 빅테크 기업의 자체 ‘AI 반도체’ 개발 사례가 증가하는 가운데 메타도 지난 18일(현지시간) 자체 설계한 AI 반도체를 처음 공개했다. 관련 업계에서는 이를 통해 소비 전력 절감을 이룰 수 있을 것으로 예상한다. 일각에서는 탈(脫) 엔비디아 행보라고 이야기한다.메타가 이날 공개한 칩은 적은 에너지로 동영상 처리를 지원하는 ‘MSVP(Meta Scalable Video Processor)’와 AI 학습 및 추론을 돕는 ‘MTIA(Meta Training and Inferenc,https://www.epnc.co.kr/news/articleView.html?idxno=233340,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233340_234688_156_v150.jpg,TechWorld
"2023.05.24 10:08","마이크로닉스, 대만 ‘컴퓨텍스 2023’ 참가",한미마이크로닉스는 오는 5월 30일부터 6월 2일까지 대만 타이페이 난강전시장에서 개최되는 ‘컴퓨텍스 타이베이 2023(COMPUTEX TAIPEI 2023)’에 참가해 그간 선보인 주요 제품 및 향후 선보일 제품에 이르기까지 다양한 제품을 전시한다고 24일 밝혔다.컴퓨텍스 타이베이는 1981년 시작해 30년 이상 이어지고 있는 대표 IT 산업 박람회로 올해는 26개국에서 1000 곳 이상의 기업이 참가할 예정이다. 2016년부터 꾸준히 참가해 온 한미마이크로닉스는 이번에 글로벌 브랜드 ‘위즈맥스(WIZ,https://www.epnc.co.kr/news/articleView.html?idxno=233381,김창수 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233381_234719_754_v150.jpg,TechWorld
"2023.05.24 09:53","아이티브AI, 임베디드 DB 솔루션 ㆍ차량용 네트워크 프로세서 지원",임베디드 솔루션 업체인 아이티브AI가 최근 NXP 반도체의 S32G 차량 네트워크 프로세서에 대한 지원을 발표했다. 아이티브 AI는 임베디드 시스템 및 사물 인터넷(IoT) 디바이스를 위한 보안 고성능 에지 데이터 관리 소프트웨어 기업인 ITTIA의 한국 대리점을 맡고 있다. 최근 임베디드 시스템과 IoT의 발전으로 다수의 데이터를 수집 후 로컬에서 처리해 유용한 정보로 변환하는 커넥티드 디바이스가 도입됐다. 이런 진화는 자동차 산업의 SDV(Software-Defined Vehicle) 디자인 패턴과,https://www.epnc.co.kr/news/articleView.html?idxno=233371,박응진 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233371_234711_4034_v150.jpg,TechWorld
"2023.05.24 09:42","오라클 클라우드, ‘프라다’에 클라우드 기반 리테일 솔루션 구축",오라클은 프라다 그룹에 자사의 클라우드 기반 리테일 솔루션을 구축하는 데 성공했다고 24일 밝혔다.프라다는 물리적 상품과 디지털 상품을 결합해 고객을 더 잘 파악하고 데이터를 사용하여 보다 더 개인화된 경험을 제공하기 위한 계획을 추진 중이다. 프라다 그룹은 오라클 리테일 X스토어 POS 및 오라클 리테일 커스터머 인게이지먼트 클라우드 서비스의 모바일 구축을 통해 고객의 선호도 및 구매 습관에 관한 데이터를 수집할 수 있게 됐다. 수집된 데이터는 분석을 거쳐 고객 충성도 개선을 위한 전략으로 전환될 수,https://www.epnc.co.kr/news/articleView.html?idxno=233373,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233373_234714_4231_v150.jpg,TechWorld
"2023.05.23 17:57","클레온, AI 기반 영상 솔루션으로 독일 ‘IF 디자인 어워드’ 본상 2관왕",AI 스타트업 클레온(대표 진승혁)은 디지털 휴먼 영상 제작 솔루션 '클론 스튜디오'와 자동 더빙 솔루션 '클링'으로 ‘iF 디자인 어워드 2023’에서 2관왕을 수상했다고 23일 밝혔다.지난해 두 솔루션을 런칭한 이후 CES Red herring Global Globee Awards 등 글로벌 어워드에서 수상하며 기술 혁신을 인정받은데 이어 iF 디자인 어워드 본상까지 수상하며 디자인 경쟁력까지 입증했다.1954년 시작된 iF 디자인 어워드는 레드닷 IDEA 디자인 어워드와 함께 세계 3대 산업,https://www.epnc.co.kr/news/articleView.html?idxno=233337,서용하 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233337_234677_4127_v150.jpg,TechWorld
"2023.05.23 17:00","로지텍, CJ웰케어와 브랜드 협업 진행",로지텍이 건강기능식품 전문기업 CJ웰케어와 브랜드 콜라보를 진행한다고 23일 발표했다.이번 브랜드 콜라보는 업무 대부분의 시간을 모니터를 바라보고 키보드와 마우스를 사용하는 데에 보내는 직장인들이 자주 경험하는 눈의 피로감이나 손목 통증에 대한 효과적인 케어 방법을 제안하기 위해 진행된다.인체공학적 제품 디자인과 편안한 사용감을 갖춘 맞춤형 주변기기 라인업을 소비자들에게 선보이고 있는 로지텍과 건강기능식품에 대한 높은 전문성을 기반으로 개인의 건강한 일상을 위한 웰니스 솔루션을 제시하는 CJ웰케어의 협,https://www.epnc.co.kr/news/articleView.html?idxno=233347,김창수 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233347_234687_018_v150.jpg,TechWorld
"2023.05.23 10:35","워크데이, ‘워크데이 엘리베이트 서울 2023’ 6월 1일 개최",기업용 인사 및 재무관리를 위한 클라우드 애플리케이션 기업 워크데이는 오는 6월 1일 '워크데이 엘리베이트 서울 2023'을 개최한다고 23일 밝혔다.‘워크데이 엘리베이트’는 워크데이의 기존 고객 및 잠재 고객 파트너사를 대상으로 전 세계 주요 도시별로 진행되는 워크데이의 가장 큰 행사다. 특히 올해는 2019년 이후 4년 만에 오프라인 행사로 진행된다.이번 ‘워크데이 엘리베이트 서울 2023’에서는 기조연설을 비롯해 전문가 강연 워크데이 비전 및 전략 소개 파트너사 솔루션 소개 및 고객의 활용사,https://www.epnc.co.kr/news/articleView.html?idxno=233331,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233331_234672_352_v150.jpg,TechWorld
"2023.05.23 09:58","이스트소프트, AI 휴먼 비즈니스 모델 글로벌 확장 위해 MS 방문",AI 서비스 전문 기업 이스트소프트는 마이크로소프트와 자사의 핵심 신사업인 AI 휴먼 비즈니스 모델의 글로벌 확장을 위한 논의를 위해 미국 시애틀에 있는 마이크로소프트 본사를 방문했다고 23일 밝혔다.이번 논의는 미국 현지 시각으로 22일부터 24일까지 총 3일간 진행된다. 정상원 이스트소프트 대표 변계풍 AI 사업본부 이사 변형진 테크 센터 이사가 방문해 마이크로소프트 본사의 글로벌 ISV(Independent Software Vendor) 및 스타트업 부문 본부장 글로벌 ISV 프로그램 부문 본,https://www.epnc.co.kr/news/articleView.html?idxno=233329,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233329_234670_5816_v150.jpg,TechWorld
"2023.05.22 09:46","IBM, 시큐리티 큐레이더 스위트 신제품 출시",IBM은 인시던트 라이프사이클(incident life cycle) 전체에서 보안 분석가 경험을 통합하고 향상하는 새로운 보안 제품군을 22일 공개했다. IBM 시큐리티 큐레이더 스위트(IBM Security QRadar Suite)는 기존 큐레이더 브랜드를 대폭 발전시키고 확장한 것으로 모든 주요 위협 탐지 조사 및 대응 기술을 포괄하는 솔루션이다.서비스형(SaaS)으로 제공되는 IBM 시큐리티 큐레이터 스위트는 하이브리드 클라우드를 위해 특별히 설계된 개방형 모델을 기반으로 한다. 모든 제품에 현,https://www.epnc.co.kr/news/articleView.html?idxno=233305,김창수 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233305_234645_4616_v150.jpg,TechWorld
"2023.05.22 09:19","로지텍, 무소음 무선 마우스 ‘M240’ 출시",개인용 주변기기 전문기업 로지텍은 무소음 무선 마우스 ‘M240’을 국내 정식 출시했다고 22일 발표했다.이번에 선보인 M240 무소음 무선 마우스는 로지텍의 스테디셀러 마우스인 ‘M221’을 블루투스 버전으로 리뉴얼한 제품으로 다양한 환경에서 완성도 높은 작업을 진행하길 희망하는 이들에게 알맞은 디바이스가 될 것으로 예상된다.M240은 컴팩트한 사이즈와 가벼운 무게로 휴대성이 뛰어나고 사람의 손 모양과 활용도를 고려한 곡선형 좌우 대칭 디자인 설계를 갖춰 양손으로 편안하게 사용할 수 있는 것이 특징,https://www.epnc.co.kr/news/articleView.html?idxno=233302,김창수 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233302_234642_1847_v150.jpg,TechWorld
"2023.05.22 09:03","베스핀글로벌 베트남, ‘창소프트아이앤아이’와 스마트시티 사업 협력 위한 MOU 체결",클라우드 딜리버리 플랫폼 기업 베스핀글로벌이 자사의 베트남 법인 베스핀글로벌 베트남과 BIM 솔루션 콘테크 기업 ‘창소프트아이앤아이’(창소프트)가 스마트시티 사업 협력을 위한 MOU를 체결했다고 22일 밝혔다.이번 MOU는 베스핀글로벌 베트남 현지 법인과 대우건설의 베트남 현지 법인 THT 디벨롭먼트가 함께 공동 개발 및 운영 중인 ‘스마트시티 데이터 통합 관리 플랫폼’에 창소프트의 BIM 솔루션의 효과적인 통합을 협업하기 위해 체결됐다. 베스핀글로벌 베트남과 창소프트는 각자 보유하고 있는 역량을 바탕으,https://www.epnc.co.kr/news/articleView.html?idxno=233299,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233299_234639_258_v150.jpg,TechWorld
"2023.05.22 08:55","에이수스, 슬림∙경량 고성능 노트북 ‘젠북’ 시리즈 출시",ASUS(에이수스)가 지난 달 글로벌 런칭 행사 ‘Thincredible’에서 선보인 초슬림∙초경량 고성능 노트북 젠북 S 13 OLED 및 젠북 15 OLED를 공식 출시했다고 22일 밝혔다.젠북 S 13 OLED는 10.9mm의 초슬림 두께와 1kg의 초경량 무게로 전세계에 출시된 13인치 OLED 노트북 중 가장 얇은 두께를 자랑한다. 정밀한 CNC 가공 방식을 채택해 FHD IR 카메라를 내장했으며 특수 설계된 초슬림 OLED 패널을 탑재해 상판의 두께를 전 모델 대비 30% 줄였다. 하판의 키,https://www.epnc.co.kr/news/articleView.html?idxno=233298,김창수 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233298_234637_554_v150.jpg,TechWorld
"2023.05.19 13:28","브이엔티지, 아웃시스템즈 네트워킹 포럼 2023 성료",브이엔티지가 지난 16일 인터콘티넨탈 서울 코엑스에서 ‘아웃시스템즈 네트워킹 포럼 2023’이 성공적으로 마무리됐다고 19일 밝혔다.주관기업인 브이엔티지는 디지털전환 전문 기업으로 올해 초 아웃시스템즈와 전략적 파트너 협약을 체결했다. 아웃시스템즈는 엔터프라이즈 로우 코드 플랫폼을 제공하는 기업이다.국내 대기업 글로벌 IT솔루션 기업 등 산업계 관계자들이 참석한 이번 포럼에서는 제품 시연과 기업용 IT 시스템 실제 적용 사례 발표 등 다양한 내용이 다루어졌다.카롤로스 알베스 아웃시스템즈 글로벌 COO는,https://www.epnc.co.kr/news/articleView.html?idxno=233279,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233279_234610_2823_v150.jpg,TechWorld
"2023.05.19 09:16","구글 클라우드, 전 세계 카카오웹툰 서비스 환경 구축 지원",구글 클라우드는 카카오엔터테인먼트(카카오엔터)가 카카오웹툰의 전체 글로벌 서비스 운영 환경을 구글 클라우드로 이전하고 다양한 사업 부문에서 양사 협력을 확장해 나갈 계획이라고 19일 밝혔다.카카오엔터는 지난해 11월 구글 클라우드와 다년간의 파트너십을 체결하고 마이그레이션 및 구글 클라우드 플랫폼(GCP) 도입 확대를 위해 긴밀한 협력을 이어왔다. 첫 번째 성과로 올해 상반기 카카오웹툰의 전 세계 서비스 환경을 모두 구글 클라우드로 이전했다.실제로 카카오엔터는 구글 클라우드로 이전하면서 초기 파일럿 프로,https://www.epnc.co.kr/news/articleView.html?idxno=233269,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233269_234584_1526_v150.jpg,TechWorld
"2023.05.19 09:12","이스트소프트, 다국어 발화 AI 휴먼 ‘데빈’ 출시…글로벌 경쟁력 강화",AI 서비스 기업 이스트소프트는 글로벌방송 아리랑TV의 앵커로 활약했던 ‘데빈’을 모델로 다국어 발화가 가능한 AI 휴먼을 론칭했다고 19일 밝혔다.이스트소프트에 의해 탄생한 ‘AI 휴먼 앵커 데빈’은 북미 유럽 중동 아시아 권역에 속한 총 110여 개국의 75종 언어를 발화하고 450여 명의 목소리를 생성해 낸다. 이스트소프트의 AI 클론 기술에 마이크로소프트의 기술이 더해진 결과다.구체적으로는 인물의 외모 발화 능력 및 목소리 특유의 말투와 동작을 그대로 복제해 생성하는 이스트소프트의 AI,https://www.epnc.co.kr/news/articleView.html?idxno=233268,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233268_234583_1147_v150.jpg,TechWorld
"2023.05.19 09:03","에쓰핀테크놀로지-KOSA-한국MS, 인공지능 기반 SaaS 확대 위해 협력",에쓰핀테크놀로지는 한국소프트웨어산업협회(KOSA) 한국 마이크로소프트와 함께 국내 소프트웨어 산업 내 SaaS 생태계 마련 및 글로벌 진출을 위한 업무협약을 체결했다고 19일 밝혔다.서울 종로구 중학동 한국마이크로소프트 사옥에서 진행된 이번 MOU에는 인공지능 특화 기술력을 바탕으로 국내 SaaS의 경쟁력을 확보하고 궁극적으로 국내외 SaaS 시장 선도를 위해 노력하기로 합의했다.이를 위해 ▲SaaS 전환을 위한 인프라 지원 ▲기술 및 전문 인력 지원 ▲디지털 역량 강화 교육 수행 ▲해외 진출 전략 마,https://www.epnc.co.kr/news/articleView.html?idxno=233264,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233264_234650_2656_v150.jpg,TechWorld
"2023.05.19 09:00","뤼튼, 노코드 AI 개발 툴빌더 전면 개방",올인원 인공지능(AI) 플랫폼 ‘뤼튼테크놀로지스(뤼튼)’가 개발한 노코드 AI 툴빌더를 이용자들에게 전면 개방할 계획이라고 19일 밝혔다.뤼튼은 지난해 4월 생성형 AI 활용 도구를 복잡한 코딩 없이 손쉽게 제작 가능한 툴빌더를 자체 개발했다. 뤼튼은 지난 1년여 동안 해당 툴빌더를 활용해 뤼튼 플랫폼 이용자의 수요를 신속히 반영한 각종 AI 툴과 챗봇을 제작하고 서비스해 왔다.뤼튼은 이 툴빌더를 이용자 누구나 이용할 수 있는 ‘뤼튼 스튜디오’라는 AI 툴 제작 플랫폼으로 업그레이드해 모든 이용자에게 단,https://www.epnc.co.kr/news/articleView.html?idxno=233262,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202305/233262_234578_5944_v150.jpg,TechWorld
