news_date,news_title,news_text_sm,url_in,news_writer,tags_string,thumb_addr
2018.01.04 14:56,다우기술 그룹웨어 ‘다우오피스’ 앱스토어 등록 완료,다우기술이 지난달 27일 자사 그룹웨어 제품 '다우오피스'를 앱스토어와 구글 플레이에 등록을 마무리했다고 밝혔다. 마켓에 등록된 애플리케이션은 메일 메신저 전자 결재를 비롯해 기업의 협업을 지원하는 업계 수위의 업무 솔루션 다우오피스의 모바일 버전이다.구축형(On-Premise)을 중심으로 성,https://www.itbiznews.com//news/articleView.html?idxno=6285&page=73&total=2335,김진수,,
2018.01.04 14:35,올해 디지털 마케팅 트렌드는 '소통' '이야기',[IT비즈뉴스 한지선 기자] 인스타그램이 2018년 '6대 디지털 마케팅 트렌드'를 발표했다. 인스타그램은 그간 협업을 진행해 온 전세계 브랜드와 8억개의 인스타그램 월 활동 계정(MAA)을 통해 소비자 행태를 분석한 2018년 디지털 마케팅 변화 예측 보고서를 4일 공개했다.8억개의 인스타그램 월 활동 계,https://www.itbiznews.com//news/articleView.html?idxno=6283&page=73&total=2335,한지선,,https://www.cwn.kr./thumbnail/201801/6283_5379_1435_v150.jpg
2018.01.04 09:31,키사이트-퀄컴 모뎀 칩셋 기반 5G 데이터 연결 성공,[IT비즈뉴스 최태우 기자] 키사이트테크놀로지스와 퀄컴사의 자회사 '퀄컴 테크놀로지스'가 키사이트 5G 프로토콜 R&D 툴세트와 퀄컴의 스냅드래곤(Snapdragon) X50 5G 모뎀 칩셋을 이용한 단일칩 5G 모뎀에서 업계 최초로 5G 데이터 연결에 성공했다고 4일 발표했다.키사이트의 5G 프로토콜 R&D 툴세트 및 5G R,https://www.itbiznews.com//news/articleView.html?idxno=6276&page=73&total=2335,최태우,,
2018.01.04 09:23,화웨이 오범(Ovum) ‘고객 애널리틱스 솔루션’ 업계 리더 선정,[IT비즈뉴스 최태우 기자] 화웨이가 영국의 리서치기업 오범(Ovum)의 '통신사 대상 고객 애널리틱스 솔루션(Customer Analytics Solutions for telecom operators)' 관련 최신 리포트에서 마켓 리더 기업 중 하나로 선정됐다고 밝혔다.오범은 통신사 대상 고객 애널리틱스 보고서(Ovum Decision Matrix on selecting a customer analy,https://www.itbiznews.com//news/articleView.html?idxno=6275&page=73&total=2335,최태우,,https://www.cwn.kr./thumbnail/201801/6275_5371_0923_v150.jpg
2018.01.03 18:10,카카오톡 '생활-콘텐츠' 중심 플랫폼 기능 강화한다,[IT비즈뉴스 한지선 기자] 카카오가 카카오톡 업데이트를 통해 생활 및 콘텐츠 플랫폼으로서의 기능을 강화하고 '롯데시네마 영화예매' '멜론 with Kakao' '문자 모아보기' 등의 서비스를 새롭게 오픈한다. 회사 측은 신 서비스 오픈을 시작으로 생활에 필요한 모든 것을 다 할 수 있는 만능 플랫폼,https://www.itbiznews.com//news/articleView.html?idxno=6267&page=73&total=2335,한지선,,https://www.cwn.kr./thumbnail/201801/6267_5363_1810_v150.jpg
2018.01.02 11:52,최대 140만원까지 보장.. KT '폰 안심케어3' 2일 출시,[IT비즈뉴스 김진수 기자] KT가 휴대폰 분실 도난 파손과 같은 사고에 최대 140만원까지 보장하는 'KT 폰 안심케어3'를 출시했다. 폰 안심케어는 휴대폰 분실이나 파손 등 사고 발생시 기기변경 비용이나 파손 수리비의 일정액을 보상해 주는 서비스다. 2일부터 가입 가능한 'KT 폰 안심케어3'는 종전,https://www.itbiznews.com//news/articleView.html?idxno=6243&page=73&total=2335,김진수,,https://www.cwn.kr./thumbnail/201801/6243_5337_1152_v150.jpg
2018.01.02 11:00,SK스토아 'T커머스' 채널명 변경 고객 프로모션 전개,[IT비즈뉴스 한지선 기자] SK스토아가 2018년 무술년 새해를 맞아 채널 명을 기존 B쇼핑에서 'SK stoa(스토아)'로 변경하고 대규모 고객 프로모션을 진행한다.회사 측은 SK스토아로의 채널명 변경은 국내 최고의 커머스 플랫폼'으로 도약하기 위한 첫 걸음으로 더 많은 가치를 제공하는(Shopping to All) 브랜,https://www.itbiznews.com//news/articleView.html?idxno=6238&page=73&total=2335,한지선,,https://www.cwn.kr./thumbnail/201801/6238_5332_1100_v150.jpg
2017.12.29 10:34,플리토-서울시 청계천에 ‘랭귀지 프리존’ 조성 완료,[IT비즈뉴스 김진수 기자] 플리토가 서울시와 손잡고 청계천 일대에 자사 번역 서비스를 활용한 첫 '랭귀지 프리존(Language Free Zone)'을 조성했다고 29일 밝혔다.'랭귀지 프리존'은 한글이나 영어로만 표기되어있는 각종 안내문 표지판 등을 플리토 QR 번역을 통해 더 많은 다국어로 제공 언어적 불편,https://www.itbiznews.com//news/articleView.html?idxno=6225&page=73&total=2335,김진수,,https://www.cwn.kr./thumbnail/201712/6225_5319_1034_v150.jpg
2017.12.28 09:41,한콘진 ‘2017 CHTF’서 14개 기업 현지 진출 지원,[IT비즈뉴스 한지선 기자] 문화체육관광부와 한국콘텐츠진흥원(이하 한콘진)이 지난 11월16일부터 21일까지 중국 선전에서 열린 중국 최대규모의 하이테크 산업 박람회 '2017 중국 하이테크 페어(CHTF)'에서 국내 14개 기업이 '한콘진 문화기술 공동관'에 참가했다고 밝혔다.이 기간 동안 국내 기업들은,https://www.itbiznews.com//news/articleView.html?idxno=6214&page=74&total=2335,한지선,,https://www.cwn.kr./thumbnail/201712/6214_5309_0941_v150.jpg
2017.12.27 17:54,효율적인 전파 관리 목적 '전파진흥기금' 신설 추진,[IT비즈뉴스 김진수 기자] 전파사용료를 재원으로 한 '전파진흥기금' 신설이 추진된다. 변재일 더불어민주당 의원은 27일 '전파진흥기금' 신설을 위한 '전파법 일부개정법률안'과 '국가재정법 일부개정법률안'을 대표 발의했다.전파사용료는 무선국을 운용하는 시설자가 정부에 납부하는 전파에,https://www.itbiznews.com//news/articleView.html?idxno=6209&page=74&total=2335,김진수,,
2017.12.27 17:46,KT 3배 빠른 와이파이 AP 상용화 서비스 시작,[IT비즈뉴스 최태우 기자] KT가 기존 기가 와이파이 대비 3배 빠른 차세대 와이파이 AP(Access Point) 개발을 완료하고 상용 서비스를 시작한다.KT가 개발한 차세대 와이파이 AP는 국제전기전자공학회(IEEE) 표준 규격인 802.11ax 기반 기술을 활용 8X8 MIMO 기술을 적용해 기존 AP 대비 주파수 효율을 2배로 높인 점,https://www.itbiznews.com//news/articleView.html?idxno=6208&page=74&total=2335,최태우,,https://www.cwn.kr./thumbnail/201712/6208_5304_1746_v150.jpg
2017.12.27 15:36,셔터스톡 크롬 플러그인 ‘셔터스톡 탭’ 출시,[IT비즈뉴스 최태우 기자] 셔터스톡이 구글 크롬 확장 프로그램인 &#39;셔터스톡 탭(Shutterstock Tab)&#39;을 선보였다. 셔터스톡 탭은 사용자가 새 탭 페이지를 열 때마다 멋진 이미지와 함께 시간 날씨 최근 방문 사이트 등의 맞춤 정보를 제공하는 플러그인이다.셔터스톡 탭은 1억6000개 이상의 이미지 벡,https://www.itbiznews.com//news/articleView.html?idxno=6204&page=74&total=2335,최태우,,https://www.cwn.kr./thumbnail/201712/6204_5301_1536_v150.jpg
